"Name","Phone","Rating","Votes","Locality","City"
"Mintu Auto Dealer","+ 91  9584747974","","0","","Kapurthala"
"Real Property Dealer","+ 91  9229090155","","0","Kapurthala HO","Kapurthala"
"Sharma Medicine Traders","+ 91  7592972835","","0","Rail Coach Factory","Kapurthala"
"Sharma Medicine Traders","+ 91  7541643272","","0","Rail Coach Factory","Kapurthala"
"Satguru Medicines","+ 91  9851789929","","0","","Kapurthala"
"Satguru Medicine Shop","+ 91  18223012568","","0","Kapurthala Ho","Kapurthala"
"Dashmesh Medicine Center","+ 91  9867889175","","0","Dhilwan","Kapurthala"
"Key 2 Success Coaching Centre","+ 91  9894488714","5.0","24","Bholath","Kapurthala"
"Judge Medicine Chamber","+ 91  9910172298","4.7","18","","Kapurthala"
"Way 2 Abroad Ielts Institute","+ 91  9882309516","5.0","3","Near Talwandi Bridge ","Kapurthala"
"Dashmesh Medicine Center","+ 91  9885546381","","0","Dhilwan","Kapurthala"
"Kapurthala Auto Dealer And Property Dealer","+ 91  9879834611","5.0","2","Kapurthala Ho","Kapurthala"
"Sharma Medicine Traders","+ 91  7554032570","","0","Rail Coach Factory","Kapurthala"
"Dashmesh Medicine Center","+ 91  9855454742","","0","Dhilwan","Kapurthala"
"Pets 2 Home","+ 91  9877256664","3.8","18","Kapurthala Ho","Kapurthala"
"Satguru Medicine Shop","+ 91  18217834619","","0","Kapurthala Ho","Kapurthala"
"Guru Kirpa Auto Dealer & Finance Co.","+ 91  9868945044","","0","Sheikhupur","Kapurthala"
"Dashmesh Medicine Center","+ 91  9899291824","","0","Dhilwan","Kapurthala"
"Damp 2 Decor","+ 91  9149041669","4.5","23","Near Easy Day","Kapurthala"
"Dasmesh Medicine Centre","+ 91  9834721803","","0","Dhilwan","Kapurthala"
"Dasmesh Medicine Centre","+ 91  9814512563","","0","Dhilwan","Kapurthala"
"Dasmesh Medicine Centre","+ 91  988790700","","0","Dhilwan","Kapurthala"
"Judge Medicine Chamber","+ 91  9993034144","4.7","18","","Kapurthala"
"Sharma Medicine Traders","+ 91  7570464208","","0","Rail Coach Factory","Kapurthala"
"Satguru Medicines","+ 91  986247784","","0","","Kapurthala"
"Raman Property Dealers","+ 91  9891833778","","0","Kapurthala Ho","Kapurthala"
"Judge Medicine Chamber","+ 91  9999397035","4.7","18","","Kapurthala"
"Dashmesh Medicine Center","+ 91  9836798050","","0","Dhilwan","Kapurthala"
"Satguru Medicines","+ 91  9822949927","","0","","Kapurthala"
"Judge Medicine Chamber","+ 91  9925271800","4.7","18","","Kapurthala"
"Satguru Medicine Shop","+ 91  18268890877","","0","Kapurthala Ho","Kapurthala"
"Jai Ho 3 Company","+ 91  9927426837","","0","","Kapurthala"
"Jai Ho 3","+ 91  7077214190","","0","Sultanpur Lodhi","Kapurthala"
"Satguru Medicine Shop","+ 91  18247413215","","0","Kapurthala Ho","Kapurthala"
"Bite4diet","+ 91  8520525666","4.4","158","Mansoorwal","Kapurthala"
"Dasmesh Medicine Centre","+ 91  9872214544","","0","Dhilwan","Kapurthala"
"Satguru Medicines","+ 91  9857895944","","0","","Kapurthala"
"Prince Marbles - Marble Dealers","+ 91  9356305619","5.0","2","Begowal","Kapurthala"
"Judge Medicine Chamber","+ 91  9960241836","4.7","18","","Kapurthala"
"Satguru Medicine Shop","+ 91  18228132212","","0","Kapurthala Ho","Kapurthala"
"Dasmesh Medicine Centre","+ 91  9826723016","","0","Dhilwan","Kapurthala"
