"Name","Phone","Address"

"Pushp Auto Agency","+ 91  9814544011","Roshan Road, Hoshiarpur - 146001, Opposite Bus Stand"
"Hind Automobiles","+ 91  1882 223080","Jalandhar Road, Hoshiarpur - 146001, Near P.N.B Bank"
"Angra Tyres","+ 91  9814430373","Roshan Road, Hoshiarpur - 146001"
"Jaypee Auto Centre","+ 91  9417219397","pathankot highway, Gt Road, Mukerian, Hoshiarpur - 144211, near bus stand"
"SAINI TYRE SERVICE AND HARDWAR...","+ 91  9463240102","Shop no 2, JAIJON road, Rampur Jhanjowal, Hoshiarpur - 144530, Near main chowk"
"Rayat Tyres","+ 91  1885 221286","Balachaur Byepass, Balachaur, Hoshiarpur - 144521, Kangna Pull"
"Vaibhav Tyre House","+ 91  9988473846","Bhadurpur Chowk, Hoshiarpur - 146001"
"Major Dhami Tyres","+ 91  1882 256016","Ward No 22, Piplanwala , jaladhar road, Hoshiarpur - 146001, Near Alka Service Station Jalandhar Road Hoshiarpur"
"Vishkarma tyre work shop","+ 91  9417176357","Shop no 1, Una road, Hoshiarpur - 146001, OPP GOVT HIGH SCHOOL"
"Vee Aar Enterprises","+ 91  1882 233577","Prem Garh Road, Tempo Wali Gali, Hoshiarpur - 146001, near bus stand"
"Hoshiarpur Tyre","+ 91  9464978627","Hariana Road, Shamshan Ghat Road, Hoshiarpur - 146001, Near Raghunath Mandir"
"Thukral Tyres","+ 91  9888839904","Haryana Road, Hoshiarpur - 146001"
"Chandan Tyres","+ 91  9872103204","Haryana Road, Hoshiarpur - 146001, Near Laxmi Narayan Mandir"
"Bumper Tyer Works","+ 91  9465325995","Hariyana Road, Hoshiarpur - 146001"
"Madan Motors","+ 91  1882 255002","Phagwara Road, Hoshiarpur - 146001"
"Apollo Tyres Ltd","+ 91  1882 223161","Gaushalla Bazar, Hoshiarpur - 146001"
"Khundi Tyre House","+ 91  1882 223250","Afgan Road, Hoshiarpur - 146001, Opp. Sood Flour Mills"
"Nayyar Tyre House","+ 91  9876246646","New Grain Market,, Phagwara Road,, Hoshiarpur - 146001"
"General Motor Stores","+ 91  1882 250869","215R, Hoshiarpur - 146001, Opposite Bus Stand"
"Narindra Bearings","+ 91  9815980714","Hoshiarpur - 146001, Kamalpur Chowk"
