"Name","Phone","Address"

"UrbanDrive.in","","Grv Complex, Ground Floor, Mahadevapura, Bangalore - 560048, Behind HP Office"
"Vega Cabs Tours & Travels","+ 91  80 43365222","Prestige Shantiniketan, TOWER 17, Hoodi, Bangalore - 560048, ITPL MAIN ROAD"
"Smile Cabs","+ 91  80 64445554","No.152, Ground Floor, 6th Main, 3rd Phase, Jp Nagar, Bangalore - 560078, Near Shoppers Stop"
"Sathya Sai Cabs","+ 91  80 23200707","#254/A, 19 th cross, 22 nd main road, Vijayanagar, Bangalore - 560040, Opp reliance mart"
"Sri Vaaru City Taxi","+ 91  9742343536","No.8, 8th Main, 3rd Stage, Basaveshwara Nagar, Bangalore - 560079, Near East West School"
"Sree panchami cabs","+ 91  9900782381","#1190, Bacchs layout, Holiday village road, Kanakapura Road, Bangalore - 560062, Vajara halli"
"Juzz Dial","+ 91  9035026262","Cil Rd, Jayamahal Extension, Bangalore - 560046, Fm Silks"
"Friends Cab","+ 91  9738656518","Khm Block, Kanaka Nagar-Rt Nagar, Bangalore - 560032, Near Rt Nagar Public School"
"Shanmuka Cabs","+ 91  80 60508080","410 Narashima Reddy Layout, Hongasandra Road Garvebhavi Palya Hosur Main Road, Bommanahalli, Bangalore - 560068, Amba Bajaj Showroom"
"Ramesh Cabs","+ 91  9901913092","No.105, 2nd Cross, Marathahalli, Bangalore - 560037, Near Ganesha Temple"
"Yasham Shares","+ 91  80 22978834","No 19/1, 5th Main, Ganganagar, Bangalore - 560032, Next To Vijaya Bank"
"SSS Taxi Service","","No.2, Somasundarapalya, Hsr Layout Sector 2, Bangalore - 560102, Near DHL"
"Sri maruthi tour and travels","+ 91  9845300329","Yelahanka Old Town, Bangalore - 560064, Opp. post office"
"gotogether","+ 91  9959026007","Tower 14, Whitefield, Bangalore - 560066, Prestige shantiniketan"
