"Name","Phone","Address"

"Dream World","+ 91  9000040843",""
"Yes Nutrition Centre","+ 91  8801752055",""
"Sai Jyothsnas Nutrition Hub","+ 91  891 2781386",""
"Beautiful Life Nutrition pa...","+ 91  891 2589537",""
"Healthy Active Life Style C...","+ 91  8179479219",""
"Sri Mani nutrition Center","+ 91  7032627343",""
"A Vaykalp Herbal","+ 91  751 4045250",""
"Ganesh Stores","+ 91  422 2393648",""
"Sri Sai Ram Nutrition Products","+ 91  9248551536",""
"Herbalife Nutrition Lounge","+ 91  9844513736",""
