"Name","Phone","Address"

"Svenska Design Hotels","+ 91  80 39558530","No.5, No 56/ D, Survey No.66, Electronic City, Bangalore - 560100, Opp Wipro Gate"
"Foodiction","+ 91  80 33568259","1331, 8th Main,8th C Cross, Kathriguppe Main Road, Bangalore - 560050, Near Hoskerallahalli Petrol Pump"
"The Royal Kitchen","+ 91  80 33293961","No 6, 3rd Main Road,Bismilla Nagar, BTM Layout 1st Stage, Bangalore - 560029, Beside HDFC Bank"
"My Cafe (My Fortune Hotel)","+ 91  80 25001700","C/O My Fortune, Ground Floor, Richmond Road, Bangalore - 560025, Off M G Road, Near Garuda Mall"
"The Park East 01","+ 91  80 22206777","1/1, kumara krupa rd, Kumara Krupa Road, Bangalore - 560001, shivananda stores"
"Midnight Masala - Xpress Banga...","+ 91  80 49358985","Xpress Bangalore Night Food, New Bel Road, Yeshwanthpur, Bangalore - 560022, Near M S Ramaiah College"
"Utopia Restaurant","+ 91  9535466077","No.5,Anjanadri Krust Shopping Complex, Kundalahalli, Bangalore - 560037, Near Axis Bank ATM,Opposite Government High School"
"Dark Night Food","+ 91  9164078800","No 135, Outer Ring Road, Marathahalli, Bangalore - 560037, Near Innovative Multiplex"
"Raj Pavillion (ITC Windsor Hotel)","+ 91  80 22269898","C/O ITC Windsor Hotel, Windsor Square, No 25, Golf Course Road, Sankey Road, Bangalore - 560020"
