"Name","Phone","Address"

"West champion academy","+ 91  8968421420","267 F, 100 feet road, East Mohan Nagar, Amritsar - 143002, Above Bank of India"
"Cherish Education Centre","+ 91  9814827794","69 First Floor Ratan Market, Maqbool Road Main Ratan Singh Chowk, Amritsar - 143001"
"Fouriers Institute","+ 91  9888852821","Plot No 7, LOHARKA ROAD, Amritsar - 143001, Ranjit Enclave"
"Excelsior Academy","+ 91  183 5018499",""
"Vansh Career Consultant","+ 91  9780649824","house no 175, Rani ka bagh, Rani Ka Bagh, Amritsar - 143001, Near Vikas Travels"
"Toris An Education Hub","+ 91  183 2228082","Opp. Uppal Hospital,, Rani Ka Bagh, Amritsar - 143001, Main Road, Near State Bank Of India,"
"Sterling Studies","+ 91  9815554371","#647-B Lane No-2 C Block Guru Amar Dass Avenue Airport Road, Amritsar - 143002"
"Bright Future Acadamy","+ 91  9653418755","Number Number 15 Green Field, 27 Feet Road Majitha Road, Medical Enclave, Amritsar - 143001, Near Singh Bakers"
"English World","+ 91  183 5008999","Sco 27, Second Floor, District Shopping Complex, Ranjeet Avenue Block B, Amritsar - 143001, Above VLCC"
"Gobind Academia","+ 91  183 5065379","D 17/68, G T Road, Chheharta, Amritsar - 143105, Near OCM"
