"Name","Phone","Rating","Votes","Locality","City"
"Zeelab Pharmacy","+ 91  9416985807","5.0","3","Mahilpur","Hoshiarpur"
"A.s. Medicine Center","+ 91  9093812811","","0","Hoshiarpur HO","Hoshiarpur"
"Kalia Medical Store","+ 91  975647001","4.3","2","Kamalpur","Hoshiarpur"
"Garima Medical Hall","+ 91  9493852403","4.6","5","Kamahi Devi","Hoshiarpur"
"Manav Medical Store","+ 91  943146499","5.0","7","Jajja","Hoshiarpur"
"Balraj Medical Agencies","+ 91  9437526439","5.0","4","Balachaur","Hoshiarpur"
"Kapoor Medical Agency","+ 91  18866061111","3.5","1","Hoshiarpur Ho","Hoshiarpur"
"Sudershana Medical Center","+ 91  9413071239","","0","Gaushala Bazar","Hoshiarpur"
"Mehak Medical Agencies","+ 91  18845181133","","0","Hoshiarpur Ho","Hoshiarpur"
"Raman Medicare","+ 91  9822587973","","0","Hoshiarpur HO","Hoshiarpur"
"Rana Medicos","+ 91  9715601350","5.0","4","","Hoshiarpur"
"Rajinder Medical Store","+ 91  18842681823","","0","Hoshiarpur Ho","Hoshiarpur"
"Raj Medical Store","+ 91  9818444125","3.5","8","Bulhowal","Hoshiarpur"
"Navkar Medicos","+ 91  7093031222","5.0","8","Mukerian","Hoshiarpur"
"Kohli Medicos","+ 91  7560130267","4.7","14","Mukerian","Hoshiarpur"
"Khanna Medical Store","+ 91  18823692054","4.0","6","Hoshiarpur Ho","Hoshiarpur"
"Royal Medical Hall","+ 91  987297995","4.7","14","Urmar Tanda","Hoshiarpur"
"Sharma Medical Store","+ 91  18849579455","4.0","1","Hoshiarpur Ho","Hoshiarpur"
"Shivam Pharmacy","+ 91  7012259539","","0","Hoshiarpur HO","Hoshiarpur"
"Sant Kartar Medical Store","+ 91  7673071817","","0","Model Town Hoshiarpur","Hoshiarpur"
"Spn Medicos","+ 91  01882343902","5.0","1","Hoshiarpur Ho","Hoshiarpur"
"Kakkar Medical Hall","+ 91  18872193684","4.8","12","Kotwali Bazaar","Near LG Showroom & Malhotra Electronics"
"Shergill Medical Hall","+ 91  98579767","3.8","13","Jhungian","Hoshiarpur"
"Medicure","+ 91  018867987274","","0","Hoshiarpur Ho","Hoshiarpur"
"Sehjal Medical Store","+ 91  9466329478","5.0","6","","Hoshiarpur"
