"Name","Phone","Rating","Votes","Locality","City"
"Kisan Agro Product Industries","+ 91  18985100543","4.0","1","Palampur","Kangra"
"International Marketing Company- Herbal Products","","","0","","Kangra"
"Maa Brijeshwari Power Products","+ 91  9131960967","4.8","25","Gaggal","Kangra"
"Image 3 Luxry Salon","+ 91  9830726047","4.3","7","Jawali","Kangra"
"Thakur Dairy Farm","+ 91  9745213668","3.9","23","Alampur","Kangra"
"Kisan Agro Product Industries","+ 91  18930907299","4.0","1","Palampur","Kangra"
"Maa Brijeshwari Power Products","+ 91  9181159104","4.8","25","Gaggal","Kangra"
"Maa Brijeshwari Power Products","+ 91  9159087846","4.8","25","Gaggal","Kangra"
"International Marketing Company- Herbal Products","","","0","","Kangra"
"Kisan Agro Product Industries","+ 91  18965402662","4.0","1","Palampur","Kangra"
"Talwar Dairy Farm","+ 91  9466760609","3.9","33","Talwar","Kangra"
"Baba Dairy And Restaurant","+ 91  9835037748","4.2","114","Panchrukhi","Kangra"
"Garden Fruit Products","+ 91  9444229961","4.7","26","","Kangra"
"Talwar Dairy Farm","+ 91  9442300380","3.9","33","Talwar","Kangra"
"Maa Brijeshwari Power Products","+ 91  9681855231","4.8","25","Gaggal","Kangra"
"Garden Fruit Products","+ 91  9444016324","4.7","26","","Kangra"
"Thakur Dairy Farm","+ 91  9753308174","3.9","23","Alampur","Kangra"
"Garden Fruit Products","+ 91  9490194051","4.7","26","","Kangra"
"Shruti Dairy And Confectionery","+ 91  9480285646","5.0","4","Nehran Pukhar","Kangra"
"Maa Brijeshwari Power Products","+ 91  968853076","4.8","25","Gaggal","Kangra"
"Kisan Agro Product Industries","+ 91  18962663973","4.0","1","Palampur","Kangra"
"Garden Fruit Products","+ 91  9420870730","4.7","26","","Kangra"
"K P U Food Products","+ 91  9815633699","3.8","22","Hatwas","Kangra"
"Shruti Dairy And Confectionery","+ 91  9475548850","5.0","4","Nehran Pukhar","Kangra"
"K P U Food Products","+ 91  9888972530","3.8","22","Hatwas","Kangra"
"K P U Food Products","+ 91  9813814090","3.8","22","Hatwas","Kangra"
"Maa Brijeshwari Power Products","+ 91  9140465078","4.8","25","Gaggal","Kangra"
"Talwar Dairy Farm","+ 91  9433089696","3.9","33","Talwar","Kangra"
"Maa Brijeshwari Power Products","+ 91  9172248879","4.8","25","Gaggal","Kangra"
"Thakur Dairy Farm","+ 91  9725439342","3.9","23","Alampur","Kangra"
"Baba Dairy And Restaurant","+ 91  9842357510","4.2","114","Panchrukhi","Kangra"
"Maa Brijeshwari Power Products","+ 91  9667702982","4.8","25","Gaggal","Kangra"
"Thakur Dairy Farm","+ 91  9736678806","3.9","23","Alampur","Kangra"
"Maa Brijeshwari Power Products","+ 91  9611626726","4.8","25","Gaggal","Kangra"
"International Marketing Company- Herbal Products","","","0","","Kangra"
"Baba Dairy And Restaurant","+ 91  9880857460","4.2","114","Panchrukhi","Kangra"
"Garden Fruit Products","+ 91  9442662689","4.7","26","","Kangra"
"International Marketing Company- Herbal Products","","","0","","Kangra"
"Talwar Dairy Farm","+ 91  9452071509","3.9","33","Talwar","Kangra"
"Baba Dairy And Restaurant","+ 91  9831393774","4.2","114","Panchrukhi","Kangra"
"Herbalife Distributor Or Products For Weight Lose Or Gain","+ 91  8872275717","5.0","2","","Kangra"
"International Marketing Company- Herbal Products","","","0","","Kangra"
"Shruti Dairy And Confectionery","+ 91  9441585376","5.0","4","Nehran Pukhar","Kangra"
"Shruti Dairy And Confectionery","+ 91  9493897763","5.0","4","Nehran Pukhar","Kangra"
"Kisan Agro Product Industries","+ 91  18994035972","4.0","1","Palampur","Kangra"
"Thakur Dairy Farm","+ 91  9751863015","3.9","23","Alampur","Kangra"
"Talwar Dairy Farm","+ 91  9465431886","3.9","33","Talwar","Kangra"
"Maa Brijeshwari Power Products","+ 91  9617291899","4.8","25","Gaggal","Kangra"
"Shruti Dairy And Confectionery","+ 91  947435943","5.0","4","Nehran Pukhar","Kangra"
"Baba Dairy And Restaurant","+ 91  9867885145","4.2","114","Panchrukhi","Kangra"
