"Name","Phone","Address"

"New U Fitness","+ 91  80 33054614",""
"Talwalkars Better Value Fit...","+ 91  80 41135671",""
"Kaizen Fitness","+ 91  80 33724459",""
"Golds Gym","+ 91  8065000152",""
"Snap Fitness","+ 91  80 33642983",""
"B3 Wellness Studio","+ 91  80 33537106",""
"F45 Training ITPB","+ 91  80 33642950",""
"Golds Gym","+ 91  80 33674087",""
"Apple Fitness","+ 91  80 33057484",""
"Muscle And Music Club","+ 91  80 30119011",""
"Snap Fitness Centre","+ 91  80 33700641",""
"Golds Gym","+ 91  80 33910318",""
"4S Fitness","+ 91  80 33566716",""
"Haute Fitness","+ 91  80 33674675",""
"Figurine Fitness","+ 91  80 33082777",""
"Viva Fit","+ 91  80 33722228",""
"Talwalkars Better Value Fit...","+ 91  80 33083798",""
"Apple Fitness 24/7","+ 91  80 33294958",""
"Power Cuts And Curves Gym A...","+ 91  9731420000",""
"Chisel Fitness Center","+ 91  80 33641514",""
"Figurine Fitness","+ 91  80 33563186",""
"Muscle And Music Club","+ 91  80 41456611",""
"Apple Fitness 24/7","+ 91  80 33518115",""
"Sweat 2 B Fit","+ 91  80 33700905",""
"IMMENSE Fitness & Wellness ...","+ 91  80 33083363",""
"Talwalkars Better Value Fit...","+ 91  80 33055973",""
"Golds Gym","+ 91  80 41477626",""
"Body And Soul Fitness Academy","+ 91  80 33700705",""
"Blue Dragon Mixed Martial A...","+ 91  7259450584",""
"Cyber Gym And Health Club","+ 91  80 23460671",""
"Fitness Solution","+ 91  80 41620322",""
"Spirit Fit","+ 91  80 33092962",""
"Snap Fitness","+ 91  80 39557019",""
"Cross Fit Gym","+ 91  80 33724636",""
"Snap Fitness","+ 91  80 33674106",""
"We-FI Gym","+ 91  80 33538936",""
"Bel Fitness","+ 91  80 33091539",""
"Apple Fitness","+ 91  80 33561752",""
"Fitness Time","+ 91  7259628899",""
"Infinity Fitness Studio","+ 91  80 33762107",""
"Tiger Gym & Fitness Center","+ 91  80 33518864",""
"Snap Fitness","+ 91  80 33724140",""
"Vigor Fitness Arena","+ 91  80 33057023",""
"B3 Wellness Studio","+ 91  80 41273747",""
"BMX Fitness","+ 91  80 33641219",""
"Cubo Fitness","+ 91  80 33761116",""
"Contours Womens Fitness Studio","+ 91  80 22585105",""
"We Fitness Health And Welln...","+ 91  80 33673478",""
"Finix Fitness Studio","+ 91  80 39557575",""
"Golds Gym","+ 91  80 33092622",""
"Fabwell Health Care","+ 91  80 42027779",""
"Snap Fitness Centre","+ 91  80 42229442",""
"Sweat2 B Fit","+ 91  80 39629170",""
"Snap Fitness Centre","+ 91  80 33055802",""
"Fitness cafe","+ 91  80 40903812",""
"I Fitness","+ 91  80 41518000",""
"Snap Fitness","+ 91  80 33090885",""
"Muscle planet","+ 91  80 33294794",""
"Golds Gym","+ 91  80 30832548",""
"Spirit Fit","+ 91  80 23180487",""
"Kaizen Fitness","+ 91  9686666009",""
"My Fitness","+ 91  80 33082557",""
"Fitstop","+ 91  80 33700631",""
"Vivafit Sarjapur Women Only...","+ 91  80 33724565",""
"Army Fitness","+ 91  80 30119180",""
"Roots Fitness","+ 91  80 33055480",""
"Snap Fitness","+ 91  80 33724347",""
"Fitness 24/7","+ 91  80 33724341",""
"Muscle Craft Fitness Centre","+ 91  80 33051730",""
"Fitness Pro","+ 91  80 33082753",""
"Bodyfit","+ 91  80 33640443",""
"Fitness Edge Sports Club","+ 91  9902002764",""
"Shapes Fitness","+ 91  80 33561105",""
"Target Fitness","+ 91  80 33792091",""
"The Impression Fitness Center","+ 91  80 33762341",""
"Talwalkars Better Value Fit...","+ 91  80 33054384",""
"Fitness First India Pvt Ltd","+ 91  80 33724250",""
"Cosmos Fitness 365","+ 91  80 33531618",""
"Metabolix Fitness Studio","+ 91  80 33569920",""
"Ignis Fitness Solutions","+ 91  80 33700718",""
"Snap Fitness Centre","+ 91  80 33700530",""
"Apple Fitness","+ 91  80 33538934",""
"The Fitness Zone","+ 91  80 33619635",""
"Square Ball The Fitness Arena","+ 91  80 33762006",""
"Golds Gym","+ 91  80 23445050",""
"Leon Maestro De Fitness","+ 91  80 33537002",""
"Zion Fitness","+ 91  80 33674101",""
"Golds Gym","+ 91  80 33673050",""
"S3 Fitness","+ 91  80 33792451",""
"Aditi Fitness Center Exclus...","+ 91  80 39627977",""
"Figurine Fitness","+ 91  80 33055111",""
"Sun Fitness","+ 91  80 33724973",""
"FUSION FITNESS","+ 91  80 33511421",""
"Snap Fitness","+ 91  80 33618402",""
"S2 Fitness","+ 91  80 33562936",""
"Empower Fitness","+ 91  80 33762538",""
"Klub Fit","+ 91  80 33530279",""
"Evolve Fitness Studio","+ 91  80 33569243",""
"Vivafit For Women","+ 91  80 33531764",""
"Rashtrotthana Fitness Centre","+ 91  80 33518291",""
"Bounce Fitness Studio","+ 91  80 33092483",""
"Pure Life Gym","+ 91  80 33537619",""
"Power Blitz","+ 91  80 33642271",""
"Sweat Health And Fitness Ce...","+ 91  80 33056944",""
"Revive Fitness Solutions","+ 91  80 33762477",""
"Figurine Fitness","+ 91  80 33058012",""
"Being Fit Studio","+ 91  80 33052028",""
"Maxx Gym And Aerobics","+ 91  80 33052911",""
"Talwalkars Better Value Fit...","+ 91  80 33055718",""
"Snap Fitness","+ 91  80 33532365",""
"Vigour Fitness","+ 91  80 33618884",""
"Snap Fitness","+ 91  80 33762258",""
"Eagle Fitness","+ 91  80 39558803",""
"New S2 Fitness","+ 91  80 33761291",""
"Power Fitness","+ 91  80 33531134",""
"Forza Fitness","+ 91  80 33640931",""
"Snap Fitness","+ 91  80 33294530",""
"Snap Fitness Centre","+ 91  80 33050582",""
"Builders National Games Villag...","+ 91  80 25702247",""
"Zela Luxury Health Clubs","+ 91  80 43347000",""
"VLCC Health Care Ltd","+ 91  80 41204700",""
"Golds Gym","+ 91  80 33642032",""
"Golds Gym","+ 91  80 33642827",""
"Snap Fitness","+ 91  80 65651040",""
"New Snap Fitness","+ 91  80 25200488",""
"Snap Fitness","+ 91  80 33090269",""
"Namma CrossFit","+ 91  9900001932",""
"Goodlife Fitness","+ 91  9742202145",""
"Chisel Fitness Centre","+ 91  80 25567488",""
"Snap Fitness Centre","+ 91  80 23543011",""
"F Chisel","+ 91  80 25567488",""
"Snap Fitness Centre","+ 91  80 41135409",""
"Fitness Fight Club","+ 91  80 40990027",""
"Snap Fitness Centre","+ 91  80 42014545",""
"Contours Womens Fitness Studio","+ 91  80 41491391",""
"Fitness One Club","+ 91  80 25521222",""
"Snap Fitness","+ 91  9538612390",""
"Goodlife Fitness","+ 91  80 40928114",""
"Cosmos Fitness Gym Pvt Ltd","+ 91  80 42166635",""
"Energy Fitness","+ 91  80 41131726",""
"The Workouts Elite Fitness Club","+ 91  80 25706674",""
"4ever Fitness Club","+ 91  9845804427",""
"Contours Fitness Studio","+ 91  80 42068635",""
"Fitness Time","+ 91  9972848576",""
"Snap Fitness Centre","+ 91  80 41314822",""
"Volt Energy Club","+ 91  7090654455",""
"Cuts & Curves","+ 91  80 23435320",""
"Life Fitness 24/7","+ 91  80 23183838",""
