"Name","Phone","Address"

"Edwise International","+ 91  9619076647",""
"Bangalore Education Guide L...","+ 91  80 33642470",""
"M S Raju Education Consulta...","+ 91  80 33642391",""
"Heritage Educational Services","+ 91  80 41400450",""
"Infant Jesus Education Society","+ 91  80 33643272",""
"The English Trainer - Insti...","+ 91  80 33091840",""
"Vaiyok Consultancy Services...","+ 91  80 33724730",""
"Enrichexpo","+ 91  80 49570004",""
"J P Consultancy Services","+ 91  80 30805835",""
"Career World Educational Trust","+ 91  80 33562577",""
"Lakshmi Infotech","+ 91  80 33537838",""
"Cytel Technologies","+ 91  80 33091688",""
"Ret India","+ 91  80 33294047",""
"Future Abroad","+ 91  80 33722255",""
"Histrionic Engineering Solu...","+ 91  9663135371",""
"3 ARC","+ 91  80 33569857",""
"Health Nursing And Educatio...","+ 91  9341692427",""
"Little Champs Preschool","+ 91  9591584703",""
"Garden Play Home And Day Ca...","+ 91  80 33057332",""
"Aditya Institutions","+ 91  80 28571292",""
"St Aloysius International U...","+ 91  9986225016",""
"Disciples India Educational...","+ 91  80 23390694",""
"The Princeton Review","+ 91  80 40907126",""
"Abc Consultants","+ 91  80 33091096",""
"Karunaa Sagar Educational T...","+ 91  80 33539742",""
"Admission Hall","+ 91  80 33763055",""
"Abroad Education Counsel & ...","+ 91  80 33542350",""
"Global Tree","+ 91  80 33619978",""
"Universal Consultants","+ 91  80 33640581",""
"The Global Download Links","+ 91  80 41109188",""
"Banjara Academy","+ 91  80 23535787",""
"Comedk","+ 91  80 41228992",""
"Idp Education India Pvt Ltd","+ 91  80 44118888",""
"Chopra Consultants","+ 91  80 25325446",""
"The Chopras","+ 91  80 40840000",""
"Manya The Princeton Review","+ 91  80 49535250",""
"Nero Education","+ 91  9241717089",""
"Jamboree Education Pvt Ltd","+ 91  80 69400080",""
"Canam Consultants Ltd","+ 91  80 30279570",""
"Manasa Correspondence College","+ 91  80 23369355",""
"Overseas Educational Services","+ 91  80 41133355",""
"Karnataka State Open University","+ 91  80 41737813",""
"Om SAI Correspondence College","+ 91  9742270072",""
"Pearson Education Services","+ 91  80 30461060",""
"Zeroplus Consultant Pvt Ltd","+ 91  8800447899",""
"Princeton Associates","+ 91  9886055296",""
"Landmark Education Corporation","",""
"Government Of Karnataka-Colleg...","",""
"Kumon India Education Pvt Ltd","+ 91  80 41160712",""
"Advice Consultants of Education","+ 91  80 26760440",""
"Ul India Pvt Ltd","+ 91  80 41384400",""
"Admissions Open India","+ 91  80 42100701",""
"Academy For Creative Teaching","+ 91  80 41697866",""
"AMC Institutions (Corporate Of...","+ 91  80 26638991",""
"Pearson","+ 91  8870199991",""
"CL Educate Ltd","+ 91  80 41425766",""
"Pearson Education Services Pvt...","+ 91  9986715884",""
"Edulife Abroad India Pvt. Ltd","+ 91  80 61344322",""
"Kumon Cunningham Road","+ 91  80 41618666",""
"CL Educate Ltd","+ 91  80 25225222",""
"Brainstorm Consulting","+ 91  80 41207238",""
"Landmark World Wide","+ 91  80 49020555",""
"Magnolia Maruthi Educational A...","",""
"Narayana PU College","+ 91  7204350055",""
"Edwize Consultants","+ 91  80 23460044",""
"Daad Information Point","",""
"Bishop Cotton Womens Christian...","+ 91  80 22229011",""
"ICFAI","+ 91  80 22440134",""
"Bishop Cotton Girls School","+ 91  80 22279660",""
"Canapprove Consultancy","+ 91  80 41177511",""
"Global Education Consultancy S...","+ 91  80 40802222",""
"Sofia College Of Nursing","+ 91  80 65737800",""
"Yashna Trust","+ 91  80 41251922",""
"Global Gateways","+ 91  80 41142233",""
"Shine Educational Services LLP","+ 91  9945544911",""
"Maven Consulting Services","+ 91  80 40916818",""
"Indian Educational Services","+ 91  9538767755",""
"Santa Monica Study Abroad","+ 91  80 42283898",""
"Dream A Dream","+ 91  80 40951084",""
"IVY Aspire Education Centre","+ 91  80 41783000",""
"Kings Convent","+ 91  80 28600691",""
"Doddanna Vidya Samste(R)","+ 91  80 65905595",""
"SI Uk Educational Council","+ 91  80 42198902",""
"Faran Educational Trust Regist...","+ 91  80 32910951",""
"Learning Time","+ 91  80 41235961",""
"Pharmacy Council Of India","+ 91  80 27271689",""
"Athlos Solution Pvt Ltd","+ 91  80 41738028",""
"Higher Educational Consultants","+ 91  9741109827",""
"National School Of Drama Regio...","+ 91  80 22291999",""
"Saint Edu","+ 91  9886643721",""
"Ethnus","+ 91  80 41213780",""
"Visu Academy Ltd","+ 91  80 42122413",""
"Srushti Degree College","+ 91  80 25405767",""
"Nis Sparta Ltd","+ 91  80 22241806",""
"Inscol Academy","+ 91  9341194101",""
"Learntech Edu Solutions Pvt Ltd","+ 91  80 22454991",""
"Esbee Global Consultants","+ 91  80 26610711",""
"Kanaka College Of Arts & Scien...","+ 91  80 26678173",""
"Compass Group India Support","",""
"Nova Global Technosoft Pvt Ltd","+ 91  9379154654",""
"Academia International","+ 91  80 33491773",""
"Kalaskar Educational Services","+ 91  9986929998",""
"Sowbhagya School","+ 91  80 23651414",""
"Oasis International School","+ 91  80 23536158",""
"Montfort College","+ 91  80 25280358",""
"Pvp Composite Junior College","",""
"Ashakirana Self Help Group","+ 91  9845671617",""
"Kayaka Education Centre","+ 91  80 41277468",""
"East Point College Of Engineer...","+ 91  80 25474731",""
"Leadership Stage Kalaanantarup...","+ 91  80 23658283",""
"EDU Life Abroad","+ 91  80 65350174",""
"Mylib - Book Lending Library","+ 91  80 26530818",""
"Sri Devraj Urs Medical College","+ 91  80 80221577",""
"Karnataka College Bangalore","+ 91  80 64567885",""
"Army High School (Old Baird Ba...","+ 91  80 25361238",""
"Able Academy","+ 91  80 26567531",""
"Rachna Sagar Educational Publi...","+ 91  9008557702",""
"Idiscoveri Education Pvt Ltd","+ 91  80 41232253",""
"Indo American Education Society","+ 91  9036511393",""
"Ionidea","+ 91  80 36910400",""
"Education Ireland","+ 91  80 28523434",""
"Consero Global","+ 91  8009138702",""
"SPI Global Services","",""
"Gulabi Girls High School","+ 91  80 22333134",""
"Credial Financial Services Pvt...","+ 91  80 31928032",""
"Malnad Correspondence College","+ 91  80 65700852",""
"Global Reach","+ 91  80 41550311",""
"Gice - MBA Institute India","+ 91  80 23411157",""
"Free Computer Education From NGO","+ 91  80 41432201",""
"Greenwood High School","+ 91  80 32719657",""
"K V G Medical College","+ 91  8257230316",""
"Bangalore Investors Club","+ 91  80 41251781",""
"R V Tutorials And Corresponden...","+ 91  80 25483234",""
"Verify Info Research Service","+ 91  9845225677",""
"Discover Overseas Education Co...","+ 91  7022167310",""
"Grolier International","+ 91  9845102199",""
"Global College Of Nursing","+ 91  9243107127",""
"Apex E Learning Technologies","+ 91  80 71556677",""
"Model Education Centre Pre Uni...","+ 91  80 28565426",""
"Master Minds Professors Iit Je...","+ 91  80 28427442",""
"Kite Center For Learning","+ 91  9986313379",""
