"Name","Phone","Address"

"The Garden Asia Resort","+ 91  80 33792284",""
"OYO Rooms","+ 91  9953350145",""
"Fabhotels","+ 91  7042424242",""
"Ocean Inn Hotel","+ 91  80 41435672",""
"The Chevron Hotel","+ 91  80 22356001",""
"Akshaya Lakshmi Comfort","+ 91  80 42834444",""
"The Banjaara Suites","+ 91  80 33058446",""
"Hotel Dew Drops","+ 91  80 40609111",""
"Delta Regency","+ 91  9632881786",""
"Hotel Himalaya By Monarch","+ 91  80 42508000",""
"Club Magnolia","+ 91  80 33618522",""
"Royal Orchid Central","+ 91  80 33054223",""
"Kandi Tree","+ 91  80 39628089",""
"Capital Club Resort","+ 91  80 33080378",""
"Golden Sands Bangalore","+ 91  80 33569618",""
"Hotel Devs Paradise","+ 91  80 33643594",""
"Akshaya Lalbagh Inn","+ 91  80 33724483",""
"The Koramangala Residency","+ 91  80 33056455",""
"Talakadu Jaladhama Resorts","+ 91  80 41519347",""
"Golden Pearl","+ 91  80 33674125",""
"Soundarya Hotel Boarding An...","+ 91  80 28397830",""
"Srinidhi Residency","+ 91  80 25232744",""
"La Marvella Hotel","+ 91  80 33724823",""
"Hotel Venkat Presidency","+ 91  80 23377508",""
"Hoppers Stop Luxury Service...","+ 91  80 28571435",""
"Keys Hotels","+ 91  80 33724283",""
"The Venetian","+ 91  80 39828377",""
"Hotel Green Land","+ 91  80 33091155",""
"Rio The Hotel","+ 91  80 46663666",""
"Spiro Grand","+ 91  80 39626653",""
"Vistaa Home Stay","+ 91  80 33562654",""
"Liwa Hotel","+ 91  80 30625176",""
"Ratnams Lodge","+ 91  80 33569626",""
"Sanctum Suites","+ 91  80 30832778",""
"King Regency","+ 91  80 39559945",""
"Hotel Crystal Castle","+ 91  80 33563345",""
"Transit Hotel","+ 91  80 39627378",""
"Clara Hotels","+ 91  80 33700694",""
"Iris Park Service Apartments","+ 91  80 33051650",""
"Shobha Suites","+ 91  80 33530728",""
"De Oriell Boutique Hotel","+ 91  80 33910049",""
"Green Villa Service Apartments","+ 91  80 27848156",""
"Bhagini Residency","+ 91  80 33568146",""
"Hotel Bharath","+ 91  80 33092084",""
"Mak Hotel","+ 91  80 30805577",""
"Hotel Grand Pavilion","+ 91  80 39559559",""
"Meenal Boutique Hotel","+ 91  80 49004111",""
"Bhagini Residency","+ 91  80 33641776",""
"Hotel The Sai Leela","+ 91  80 33724200",""
"Princess Square Service Apa...","+ 91  80 30119305",""
"Atlaantic Inn","+ 91  80 41540692",""
"Panchvati Comforts","+ 91  80 26666253",""
"Hotel Royal Heritage","+ 91  80 39627296",""
"Paradise Stay Inn","+ 91  80 30625125",""
"Hotel Mayura Paradise","+ 91  80 41740444",""
"The Signature Inn","+ 91  80 40908204",""
"Varal Mane Residency","+ 91  80 33050726",""
"Hotel Gangothri","+ 91  80 33083970",""
"Grand Continent Boutique Hotel","+ 91  80 39559467",""
"Citrine Hotel","+ 91  80 40003000",""
"Hotel Diamond Paradise","+ 91  80 33792124",""
"Samridhi Service Apartment","+ 91  80 33640526",""
"Hotel Srt Alpines","+ 91  80 33566583",""
"Prajwal Hometel","+ 91  80 23352873",""
"Hotel Abm International","+ 91  80 41242030",""
"Shree Ganesh Regency","+ 91  80 41101469",""
"Hotel Red Mount Aquila","+ 91  80 33518679",""
"Citadel Suites","+ 91  80 33537295",""
"Royal Residency","+ 91  80 33050226",""
"Young Island Comforts","+ 91  80 33724393",""
"Maple Inn Budget Hotel","+ 91  80 41314761",""
"Royal Suites","+ 91  80 33561831",""
"Executives Comforts","+ 91  80 33092425",""
"Hotel Vande Matharam","+ 91  80 23479111",""
"Hotel Classic Comfort","+ 91  80 41461341",""
"The Kaiser International","+ 91  80 33724242",""
"Luxtay Suites","+ 91  80 33674829",""
"Floral Park","+ 91  80 33674666",""
"Royal Pride Hotel","+ 91  80 33532337",""
"Hotel Lakshmi","+ 91  80 33643163",""
"Hotel Royal 34","+ 91  80 33641705",""
"South Shelters","+ 91  80 33511250",""
"Merivian Lets","+ 91  80 33724126",""
"Cartier Hotels And Resorts","+ 91  80 33700800",""
"Park Residency Hotel","+ 91  80 25582151",""
"Eden Suites","+ 91  80 41673845",""
"Lords Plaza","+ 91  80 33292601",""
"12th Avenue A Suite Hotel","+ 91  80 33641460",""
"Silver Spring Residences","+ 91  80 33057205",""
"Home Inn","+ 91  80 33054251",""
"Rishon Suite","+ 91  80 33538262",""
"R V International Lodging A...","+ 91  80 33642955",""
"Noahs Inn","+ 91  80 42177659",""
"Toms Hotel","+ 91  80 39827896",""
"Keys Hotel","+ 91  80 33724216",""
"Lotus Park Hotel","+ 91  80 39628339",""
"Athithi Comforts","+ 91  80 33563299",""
"Chairmans Jade Resort","+ 91  80 40703703",""
"Bhagini Palace Hotel And Re...","+ 91  80 39557073",""
"Cubbon Pet Chandrappa Hotel","+ 91  80 33092682",""
"Ashoka Residency","+ 91  80 33542427",""
"Hotel Kanishka (Phg)","+ 91  80 33530685",""
"Bhagini Suites Boarding And...","+ 91  80 42234455",""
"Sunil Residency","+ 91  80 33530325",""
"Hotel Pearl Inn","+ 91  80 39827521",""
"MGM Mark","+ 91  80 33724322",""
"Hotel Euphoria","+ 91  80 33292245",""
"Hotel Shivaals Residency Ro...","+ 91  80 23145100",""
"Hotel Archana Comfort","+ 91  80 33644387",""
"Ample Inn","+ 91  80 33568246",""
"New Bell Inn","+ 91  80 33539661",""
"Hotel Sai Shelteron","+ 91  80 23468670",""
"Hotel Sovereign Grand","+ 91  80 39558873",""
"President Hotel","+ 91  7026611618",""
"Otel","+ 91  80 33090538",""
"Moon Suites","+ 91  80 33762871",""
"Guhantara","+ 91  80 39629543",""
