"Name","Phone","Address"

"Skytrax Education And Immigrat...","+ 91  183 5020641","Nai Sadak, Lawrence Road, Amritsar - 143001, Above Oxford Book Shop"
"Winner Immigration Services","","Amritsar - 143001, Inside Bus Stand"
"Air Wings Immigration","+ 91  183 5013444","72-73, Hotel Marry Gold, Amritsar, Railway Link Road, AMRITSAR - 143001"
"Royal Canadian Immigration Ser...","+ 91  9779190082","Amritsar - 143001"
"Varun Expert Sales","+ 91  183 2565698","Plot Number- D-9/1496, Amritsar - 143001, New Dashmesh Avenue, Near Petrol Pump, Opposite Khalsa College, Near Shiva Shakti Product"
"Sunrise Visa Immigration","+ 91  183 2589944","Sant Avenue G T Rd, Amritsar - 143001"
"Kevin Immigration To Innovation","+ 91  9876908202","Ghee Mandi Gate ,Amritsar, Amritsar - 143001"
"Super Shah Education & Immigra...","+ 91  9814058125","B-588, Amritsar - 143001, Ranjit Avenue, Nr Gurudwara Sahib"
"H B Expert Industries","+ 91  183 2586184","Sultanwind Road, Amritsar - 143001, Near Old Octroi Post"
"Healthway Immigration Consulta...","+ 91  183 2505965","deep complex, Amritsar - 143001, Ranjit Avenue"
"Murria Immigration Consultant ...","+ 91  183 2227327","18, Cool Rd, Amritsar - 143001, Modern Clny,Nr BMC Chowk"
"Gulf Immigration Services","+ 91  8528945383","Sco-8, 3rd Floor, District Shopping Complex, B-Block, Ranjit Avenue, Amritsar - 143001"
"KHAIRA IMMIGRATION","+ 91  9872285159","SCO 122, 2nd Floor, B-Block, Amritsar - 143001, Vishal Mega Mart"
"Lotus Immigration & Financial ...","+ 91  183 5062157","Scf-3, A Block Market, Ranjit Avenue, Amritsar - 143001"
"Ghm Immigration Consultants","+ 91  183 5005101","Sco 6, 3rd Floor, Dsc Ranjit Avenue, Amritsar Kutchery, Amritsar - 143001"
"Deep Immigration","+ 91  9781517802","Shop No.1619,, Gol Masjid,, Amritsar - 143001, Opp. Bus Stand,"
"Euro Immigration & Financial","+ 91  183 2255447","Majitha Rd, Amritsar - 143001, Opp Gnd Hospital"
"Ghuman Guidance Today Immigration","+ 91  183 2551810","203, Amritsar - 143001"
"Bala Immigration Guidance Serv...","+ 91  9872212270","2929/2, Pakki Gali, Amritsar - 143001, Outside Mission Compound"
"Lucky Travel Expert","+ 91  9878304141","Shop No . 35, Bidi Chand Market, Tran Taran Road, Amritsar - 143002"
"Victoria Immigration & Education","+ 91  183 5098112","Scf-35, Amritsar - 143001, Kabir Park,Opposite Guru Nanak DEV University"
"Cic Immigration","+ 91  8872634791","Court Road, Amritsar - 143001"
"Health Way Immigration","+ 91  9888888125","Court Road, Amritsar - 143001"
"Achiever Point Immigration Con...","+ 91  9855114042","Gill Complex, Gali Janta Place Wali, Amritsar - 143001, Taran Taran"
"Sekhri Academy & Immigration Ltd.","+ 91  9569101112","Sco-37, 1st Floor, Dist. Shopping Complex, Block-B, Ranjit Avenue, Amritsar - 143001"
"Immigration Law Office","+ 91  9815210114","Amritsar - 143001, Ranjit Avenue"
"Windshield Experts","+ 91  9316620012","C/O Sriguru Haruru Hargovind Filling Stationgovind Filling Station, Cherratta Road, Amritsar - 143002"
"Cwc Immigration Solutions","+ 91  183 2504466","Sco-112, 2nd Floor, Amritsar - 143001, Near Old Passport Office, Near ICICI Bank"
"The British Library & Immigrat...","+ 91  8872890000","Sco 123/124,Nr Vishal Mega Mart, B Block, Amritsar - 143002, Near V"
"Express Immigration","+ 91  9815258826","Opposite Ram Mandir, Amritsar - 143001"
"Danish Immigration Consultants","+ 91  183 5014005","Shop No 88-89 Kabir Market, Opp HDFC Bank, Amritsar - 143001, Near King Palace"
"Roshni Immigration & Education...","+ 91  183 2560926","Super Plaza, Cooper Road,, Amritsar - 143001, Cristal Chowk Toward Bridge Left Side."
"VISION IMMIGRATION & EDUCATION...","+ 91  183 5065348","102,Sunrise Plaza, Crystal Chownk ,Cooper Road, Amritsar - 143001, Near Nokia Care"
"The IT Experts","+ 91  9780082922","39 Ground Floor, Lawrence Road, Lawrence Road, Amritsar - 143001, Near Novelty Chowk"
"SSSS Immigration Services","+ 91  183 5832451","Building Number-33-A,Shop Number-2, Rani Ka Bagh, Amritsar - 143001, Near Archies Gallery"
"Smartway Immigration Consultant","+ 91  9417066504","Amritsar - 143001, Nr. Friend Cinema"
"All Blacks Immigration & Educa...","+ 91  8146541236","Ptk Bye Pass, Amritsar - 143001"
"SAI Immigration","+ 91  7508983007","Amritsar - 143001"
"Karra World Wide Immigration C...","+ 91  183 4612212","Amritsar - 143001, Nr. Bus Stand"
"Goodwill Immigration","+ 91  9814778926","Amritsar - 143001, Ranjit Avenue"
"Right Way Immigration","+ 91  9569137200","Amritsar - 143001, Ranjit Avenue"
"Expert capital advisor","+ 91  9653311996","77 J S Avenue, Airport Rd, Amritsar - 143001"
"Expert Educare Solutions","+ 91  8559044081","1, basant avenue, Amritsar - 143001, near nayer hospital"
"aquaris travels","+ 91  183 5062628","2, mandir wali gali, Amritsar - 143001, near durga bhawani"
"expert global consulting","+ 91  8437826709","grur amar das avenue, lainno 3, Amritsar - 143002, 46c arnala road"
"Expert Systems","+ 91  20 65232660","Plot No 12, Swapnashilp Madhusanchay Soc, Pune - 411052, Near Vitthal Mandir,Karve Nagar"
"Sky High Immigration","+ 91  183 2422283","Shop Number 90 Deep Complex, Court Road, Amritsar - 143002, Near Doaba Auto"
"One Stop Immigration Solutions","+ 91  183 5066680","Sco 44,Kabir Park Market, GT Road, Kabir Park Colony, Amritsar - 143002, Opposite GNDU"
"Apex Ielts Experts","+ 91  9417703115","Second Floor, Court Road, Amritsar - 143001, Opposite Swani Motors Above Microsoft Showroom"
"Noc Immigration Pvt Ltd","+ 91  183 5056563","Sco 36 & 53 B Block Ranjit Avenue, Amritsar - 143001, Near Balle Bowl Restaurant"
"Global Immigration Consulta...","+ 91  183 5015277","Sco 6 Second Floor District Shopping Complex, Ranjeet Avenue Block B, Amritsar - 143001, Near Connect Office"
"S S S S Immigration Services","+ 91  183 5018295","Number 280 Partap Avenue Phase 2 G T Road, Amritsar - 143001, Opposite Alpha One Mall"
"Worldwide Immigration Consulta...","+ 91  183 6616200","Sco-112,ICICI Bank Bldg, District Shopping Centre, M K Hotel Rd, Amritsar - 143001, Ranjit Avenue"
"Expert Car Accessories","+ 91  9988020090","Court Road, Amritsar - 143001"
"Expert Tuition Centre","+ 91  7508465815","Vill. Warriach, Amritsar - 143001"
"The Experts Consultancy","+ 91  183 5066470","1242 Chownk Parag Dass, Golden Temple, Amritsar - 143006, Near Kailash Medical store and Guru ram Dass Sarai"
"Expert Technologies","+ 91  183 5053518","35 GF, Lawrnce Road, Lawrence Road, Amritsar - 143001, Nehru shopping complex"
"Expert Sales India","+ 91  183 6548852","5 Josen Market, Amritsar Bus Stand, Amritsar - 143001, Hall Bazar"
"Expert Computers","+ 91  183 2545485","888, Nr Bus Stand, Amritsar - 143001, Kot Atma Singh, Outside Ram Bagh, Asr"
"EXPERT IMMIGRATION","+ 91  9216201616","ScF 22 2nd floor kabir park market, Amritsar - 143001, opp gndu universty"
