"Name","Phone","Address"

"Good Way","+ 91  1882 256518",""
"Prof Tarsem Mahajans Height...","+ 91  1882 241242",""
"Nids Computer Education","+ 91  1884 250120",""
"Swami Sarvanand Giri Punjab Un...","+ 91  1882 236618",""
"British School Of Learning","+ 91  1882 250500",""
"Libra Ilets Institution","+ 91  8146278704",""
"Varis Ielts Point","+ 91  1884 280490",""
"I SMART EDUCATIONAL SERVICES","+ 91  7087950151",""
"Regional Institute Of Science ...","+ 91  1882 247000",""
"Kalia tution classes hoshiarpur","+ 91  8437500316",""
