"Name","Phone","Address"

"Hind Automobiles","+ 91  1882 223080","Jalandhar Road, Hoshiarpur - 146001, Near P.N.B Bank"
"Angra Tyres","+ 91  9814430373","Roshan Road, Hoshiarpur - 146001"
"Major Dhami Tyres","+ 91  1882 256016","Ward No 22, Piplanwala , jaladhar road, Hoshiarpur - 146001, Near Alka Service Station Jalandhar Road Hoshiarpur"
"Vee Aar Enterprises","+ 91  1882 233577","Prem Garh Road, Tempo Wali Gali, Hoshiarpur - 146001, near bus stand"
"Chandan Tyres","+ 91  9872103204","Haryana Road, Hoshiarpur - 146001, Near Laxmi Narayan Mandir"
"Khundi Tyre House","+ 91  1882 223250","Afgan Road, Hoshiarpur - 146001, Opp. Sood Flour Mills"
"Agro Eng Services","+ 91  9876012335","Hoshiarpur - 146001"
"New Dashmesh Tyre Services","+ 91  9815263863","Naural Rd, Hoshiarpur - 146001"
"Mukerian Traders","+ 91  9814444860","Mukerian, Hoshiarpur - 144211, Mata Rani Chowk, Near Talwara By Pass"
"T S Tyres","+ 91  9417442002","Hoshiarpur - 144002, Shastri Market"
