"Name","Phone","Address"

"Ankur Plates And Steel Works","+ 91  183 2581502","plot no.1, Guru Ravi Dass Marg, Amritsar - 143001, Near Petrol Pump"
"Gill taxi stand","+ 91  9814482326","Shop no 37, Baba bidhi chand ji market, Amritsar Bus Stand, Amritsar - 143001, Tarn taran road"
"United Taxi Union","+ 91  9815462751","City Centre, thappar 78 building, Amritsar - 143001, Gate Number-1, Inside Railway Station, Near Bus Stand"
"Saggu taxi service","+ 91  9915103037","Guru nanak hospital, Guru nanak hospital, Amritsar - 143001, Majitha road"
"Gill Taxi Stand","+ 91  9914804168","Amritsar, Batala Road, AMRITSAR - 143001, Near Sareen Hospital"
"Taxi Service Amritsar","+ 91  9855028504","Aman Motors, Khalsa College, Amritsar - 143001, Opposite Khalsa Senior Secondary School"
"United Taxi Stand G S Travels","+ 91  9815071239","Railway Station, Amritsar - 143001"
"Ajay Taxi Service","+ 91  9988457857","Near Post Office, Gt Road, Amritsar - 143001, Chheharta"
"Bablu Taxi Stand","+ 91  9872167442","Amritsar - 143001, Opposite Ram DAS Sarai,Golden Temple"
"Jaswant Singh Gill Taxi Stand","+ 91  9814814327","Alho Kothi, Amritsar - 143001"
"Gurpreet Singh Bhullar Taxi Stand","+ 91  9814002488","Algon Kothi, Amritsar - 143001"
"Dhan Dhan Baba Jalan JI Taxi S...","+ 91  9465477743","attari road, Amritsar - 143001"
"Katyal Taxi Stand","+ 91  183 2235038","Railway Road, Amritsar - 143001, Opp. Darshan Auto House"
"Shere Punjab Taxi Stand","+ 91  9872387678","Amritsar - 143001"
"Chahal Taxi stand","+ 91  9914266215","Golden temple, Amritsar - 143001, Near baba attar sahib gurdwara"
"Shetty stickers& name plates","+ 91  9888158007","Rani ka bagh, Rani Ka Bagh, Amritsar - 143001, Near mata Mandir"
"Sharma Taxi Stand","+ 91  9872609194","Rly Station, Amritsar - 143001"
"Shiv Shankar Name Plates","+ 91  9463244796","Sultanwind Road, Amritsar - 143001, Mohan Nagar"
"G S Khalsa Taxi Service","+ 91  8728990955","Flat- 10b, Amritsar - 143001, Ranjit Avenue"
"USA TAXI STAND","+ 91  9814096007","House No-3517,Bahadur Nagar, Gali No-4,Sultanwind Road, Amritsar - 143001"
"Amritsar Taxi Stand tour & Travel","+ 91  9988314811","Shop Number-3, Goal bagh, Amritsar - 143001, Opp.railway station"
"Prepaid Taxi Service(One Way P...","+ 91  9888535359","Ghanta Ghar Chowk, Golden Temple, Amritsar - 143006"
"taxi service amritsar","+ 91  9855028504","Opp. Khalsa Public School, GT Road, Near. Khalsa College Amritsar, Punjab, Putligarh, Amritsar - 143002"
"NAME PLATE STAND","+ 91  8567007003","Ali Baksh Road, Amritsar - 143001, Kumar Hotel"
"Amristsar Taxi Service","+ 91  183 2229191","Amritsar Railway Station Road, Amritsar - 143001"
"Yellow Light Store","+ 91  183 2221133","117-A The Mall, Amritsar - 143001, Inside Dr Om Parkash Eye Institute"
"YELLOW PAGE PUNJAB","+ 91  1852 5051878","2ND FLOOR,NEAR DR CHODARY HOSPITAL,, CHHABBAL ROAD,, ChabhaL, Amritsar - 143301, C/O RED ROSE TAILOR"
"Bhai Chanda Singh Taxi Serv...","+ 91  9872204494","Shop Number 115, Chowk Malkabut, Golden Temple, Amritsar - 143006, Opposite Dharma Singh Market"
"Yellow Plate Taxi","+ 91  183 5053045","Sco 35 Third Floor Deep Complex, Court Road, Amritsar - 143002, Near Doaba Auto"
"Amritsar Yellow Plate Taxi Ser...","+ 91  183 5053045","Sco35,IIIrd Floor Court Road, Deep Complex, Amritsar - 143001, Opposite HDFC Bank"
"The Yellow Chilli","+ 91  183 5057777","Sco 108 District Shopping Center Ranjit Avenue, Amritsar - 143001, B-Block"
"Jawala Tourist Taxi Service","+ 91  183 2213754","Shop No 14, 16, Goal Bagh Road, Amritsar - 143001, Opp Railway Station"
"Name Plate Stand","+ 91  9814491113","180 buil no rajindra nagar focal point backside alpha mall, Rajinder Nagar, Amritsar - 143001"
"MAA Arti Tour & Travel & Taxi ...","+ 91  183 2450671","G T Raod, Chheharta, Amritsar - 143105, Sandhu Colony"
"SAM Taxi Service","+ 91  9988556995","h.no 716 machanda building, G T Rd, Chheharta, Amritsar - 143105, Near Post Office"
"New Public Taxi Union Stand","+ 91  9478235294","Fatehbad (tarn Taran), Amritsar - 143407, Village Khandori Gda"
"Dhan Dhan Baba Budha Sahib Tax...","+ 91  9464955269","Ram Dass, Amritsar - 143603"
"PNB TAXI SERVICE","+ 91  9592743796","Sector 16, Chandigarh - 160017, Near Petrol Pump"
"Taxi Car Hire In Amritsar","+ 91  9915609085","Opp Railway Road, Amritsar - 143002, Railway Station, Goal Bagh"
"Name Plate Stand","","Shop Number 2, Amritsar - 143002"
"bhai chanda singh taxi service","+ 91  9803185108","Amritsar - 143002, golden temple"
"S Sons Clutch Plates","+ 91  9878273307","Shop No-11, Rama Talai Mandir Market, Amritsar - 143002, G T Rd Jahajgarh"
"Guru Nanak Taxi Stand","+ 91  9465671319","Ajnala Road, Amritsar - 143002, Fatehgarh"
"New Sangam Taxi Stand","+ 91  183 3215039","Amritsar - 143002, Beside Sangam Cinema, City Centre"
"Amritsar Taxi Booking","+ 91  183 2221408","Amritsar - 143001, Near Durgiana Temple, Hathi Gate, Corporation Market"
