"Name","Phone","Rating","Votes","Locality","City"
"Delhi Generic Medicine Dealers Association","+ 91  11 13500986","3.8","12","","Delhi"
"Satkar Medical Store","+ 91  11 95368760","3.6","8","Jangpura","Delhi"
"Pillmate","+ 91  8186799953","5.0","2","Lajpat Nagar","Delhi"
"Shree Ambica Medicos.","+ 91  11 15784074","4.1","7","Lodhi Road","Delhi"
"Take Care Medicos","+ 91  11 1480130","4.3","8","Lajpat Nagar 1","Delhi"
"Medicine Point Pharmacy","+ 91  11 91510034","3.9","11","Lajpat Nagar 1","Delhi"
"Al Samad Medicos","+ 91  011 40719530","4.5","1","Nizamuddin","Delhi"
"Life medicos","+ 91  9898580730","4.7","6","Sarai Kale Khan","Delhi"
"Gupta Bros Chemist","+ 91  11 94871717","3.9","67","Bengali Market","Delhi"
"Medicine House","+ 91  11 25850132","4.1","98","Connaught Place","Delhi"
"Preet Pharmacy And General Store","+ 91  9620512165","5.0","1","Lodhi Road","Delhi"
"M S Chemist","+ 91  011 51120383","4.6","14","Bhogal","Delhi"
"Veena Pharmacy","+ 91  11 84980357","4.4","25","Nehru Nagar","Delhi"
"Shanti Stores Chemist Druggist","+ 91  11 88813216","","0","Prithviraj Market","Delhi"
"Avinash chemist","+ 91  11 94856901","","0","Garhi-East Of Kailash","Delhi"
"Kathuria Medicoes ","+ 91  11 95762292","","0","Garhi-East Of Kailash","Delhi"
"Dhanraj Rakesh Kalra","+ 91  11 26307021","4.1","50","Lajpat Nagar","Delhi"
"Puneet Medicos","+ 91  9279529944","3.8","6","Jangpura","Delhi"
"P S Medicos","+ 91  9819458806","5.0","1","Jangpura","Delhi"
"Waqer Pharmacy","+ 91  9879950162","","0","Nizamuddin West","Delhi"
"Afghan delhi pharmacy","+ 91  9148999361","1.3","2","Bhogal","Delhi"
"Jagdamba medicoes","+ 91  11 70408499","5.0","1","Kotla Mubarakpur","Delhi"
"Ujjaval medicos","+ 91  786479097","","0","Jangpura","Delhi"
"Sai Medicos","+ 91  011 86651832","3.8","35","Mandi House","Delhi"
"Guardian Pharmacy","+ 91  11 63191035","4.0","42","Lodhi Colony","Delhi"
"Aamir Medicos & Cosmetics","+ 91  7250581512","3.0","2","Nizamuddin","Delhi"
"Krishna Medicos","+ 91  011 657894","4.4","5","Ashram","Delhi"
"Fair Deal Stores","+ 91  11 94592815","3.6","13","Jor Bagh","Delhi"
"Gurnam Bros","+ 91  11 22782631","5.0","1","Lodhi Colony","Delhi"
"Wise Pharmacy","+ 91  11 86163353","4.2","5","Bhogal","Delhi"
"Medicine Mart","+ 91  9314900834","","0","Model Town 3","Delhi"
"Ram Chemist","+ 91  11 47314077","4.2","118","Bhogal","Delhi"
"Chouhan Medi .Com","+ 91  983617334","4.7","8","Bhogal","Delhi"
"OM Ayurvedic & Medicine Centre","+ 91  9138957615","4.3","68","Kotla Mubarakpur","Delhi"
"S R Medicos.","+ 91  11 46547309","4.2","4","Jangpura","Delhi"
"Adnan Medical Shop","+ 91  927339631","","0","Darya Ganj","Delhi"
"Life Line Medicos","+ 91  11 97581212","4.4","17","Bhogal","Delhi"
"Yorks Drug Store","+ 91  11 1532716","4.4","12","Lodhi Road","Delhi"
"West Delhi Medicos","+ 91  011 76507804","4.0","25","Lajpat Nagar 2","Delhi"
"Shanti Stores","+ 91  984755945","4.6","17","Khan Market","Delhi"
"Medicine at Your Office","+ 91  8482574887","","0","K G Marg","Delhi"
"T S Medicos","+ 91  11 14756969","4.0","1","Jangpura","Delhi"
"Sparsh Medicos.","+ 91  11 49244739","5.0","1","Jangpura Extention","Delhi"
"Nagpal Healthcare Chemists","+ 91  11 42305925","4.3","35","Lodhi Road","Delhi"
"New sai medicos","+ 91  7895798704","3.0","2","Nizamuddin","Delhi"
"Parkash Medico","+ 91  9879395114","","0","Nizamuddin East","Delhi"
"Lal Medicoes","","","0","Bhogal","Delhi"
"Sai Ram Medicos","+ 91  011 68533031","4.7","10","Lajpat Nagar","Delhi"
"Bhatia Medicos","+ 91  11 31276559","4.3","3","Bhogal","Delhi"
"Kamal Chemist","+ 91  011 65184260","4.0","57","Lajpat Nagar 1","Delhi"
"Afghan Delhi Pharmacy","+ 91  11 49375117","4.6","7","Jangpura","Delhi"
"Bhatia Medicos","+ 91  11 57083497","4.3","3","Jangpura","Delhi"
"Medicine Dealers","+ 91  8995698927","5.0","1","","Delhi"
"New Evergreen Store","+ 91  11 41498165","3.7","27","Defence Colony","Delhi"
"Jhankar chemist","+ 91  9699521533","4.4","5","Bhogal","Delhi"
"Sachdeva Store","+ 91  11 73859410","4.2","74","Lodhi Colony","Delhi"
"All INDIA Medical","+ 91  9975061492","","0","Bhogal","Delhi"
"Yamuna Chemists","+ 91  9121684783","4.5","511","Lodhi Road","Delhi"
"Mattale medicos","+ 91  935783360","","0","Ashram","Delhi"
"Sammu Medical Store","+ 91  9268098025","","0","Nizamuddin","Delhi"
"Medicine Dealers","+ 91  898332119","5.0","1","","Delhi"
"Medicine House","+ 91  11 55667280","4.1","98","Connaught Place","Delhi"
"Nagpal health care","+ 91  9882137148","4.6","5","Lodhi Road","Delhi"
"Yamuna Medicos","","","0","Lodhi Road","Delhi"
"Sparsh Medicos","+ 91  9051874470","4.5","2","Jangpura","Delhi"
"Wise pharmacy","+ 91  9670432985","5.0","1","Bhogal","Delhi"
"Life line medicos","+ 91  9868365864","4.0","1","Lodhi Colony","Delhi"
"Popular Medicos","+ 91  011 63680530","4.2","187","Defence Colony","Delhi"
"Delhi Medicos","+ 91  9135974809","3.8","39","Lajpat Nagar 2","Delhi"
"P.s.medicos","+ 91  985926122","","0","Jangpura","Delhi"
"Narang Chemist","+ 91  11 35626995","4.4","38","Lajpat Nagar 1","Delhi"
"Ajanta Medicos","","","0","Lajpat Nagar","Delhi"
"Kathpalia Medicos","+ 91  11 11978602","4.3","20","Lajpat Nagar 1","Delhi"
"Aashirwad agencies","+ 91  9746169465","","0","Ashram","Delhi"
"Arora chemist","+ 91  011 18539669","","0","Garhi-east Of Kailash","Delhi"
"Viva Your Family Chemist","","3.9","28","Lajpat Nagar","Delhi"
"Dr. Plus Pharmacy","+ 91  9954120442","","0","1688 Barracks","Delhi"
"Apollo Pharmacy","+ 91  11 69097927","4.1","81","Jangpura","Delhi"
"Pratap Medicos","","","0","Lajpat Nagar 1","Delhi"
"Sharma Chemist","+ 91  11 93030269","","0","Nehru Nagar","Delhi"
"Batra Medical Store","+ 91  11 85318002","4.5","30","Ashram","Delhi"
"Preet Pharmacy & General Store","+ 91  11 65203604","4.5","13","Khanna Mkt","Delhi"
"Unique pharmacy.","+ 91  994990695","","0","Lajpat Nagar 3","Delhi"
"Jeevan medicos","+ 91  9951656619","2.0","1","Lajpat Nagar 1","Delhi"
"Apollo Medicos","+ 91  11 71973114","3.9","26","Bhogal","Delhi"
"Bansal Medicos","+ 91  011 75185756","4.8","2","Ashram","Delhi"
"Medicine Dot Com","+ 91  011 31103216","4.3","596","Greater Kailash 2","Delhi"
"Life Medico","+ 91  9881729096","","0","Nizamuddin East","Delhi"
"Golden Chemist & General Store","+ 91  9889835334","4.8","2","Jangpura","Delhi"
"South Medicine Point","+ 91  11 78128747","","0","Nehru Nagar","Delhi"
"Gupta Medicos","+ 91  9852684924","","0","Nizamuddin","Delhi"
"Ram chemist","+ 91  11 50019878","","0","Nehru Nagar","Delhi"
"Singh Medicine house","+ 91  11 11011436","","0","Nehru Nagar","Delhi"
"Bakshi Bros","+ 91  11 65245888","","0","Jangpura","Delhi"
"Baxico Chemist","+ 91  011 78753226","4.3","949","Lajpat Nagar 2","Delhi"
"All INDIA Medical Hall","+ 91  011 62455676","4.1","6","Bhogal","Delhi"
"Redoux Healthcare","+ 91  9513026806","4.8","9","Jangpura Extention","Delhi"
"well wisher chemist","+ 91  11 23955713","","0","Bhogal","Delhi"
"Jhankar Chemist","+ 91  011 86089469","4.0","321","Jangpura","Delhi"
"U.A. Medicos","+ 91  011 21305320","3.9","11","Jangpura Extention","Delhi"
"Shubham Chemist","+ 91  11 75859257","4.4","64","Lajpat Nagar 1","Delhi"
"Laxmi Chemist","+ 91  11 5782077","","0","","Delhi"
"Bansal Medicos","+ 91  9842696898","4.8","2","Ashram","Delhi"
"Viva Your Family Chemist","+ 91  11 39829761","3.8","17","Bhogal","Delhi"
"Employees State Insurance Dispensary","+ 91  11 33307535","4.0","51","Jangpura","Delhi"
"Durga Medicos","+ 91  7078683702","","0","Jangpura","Delhi"
"Jainyson Chemist","+ 91  11 68893924","3.4","13","Bhogal","Delhi"
"Rathore Medicos","+ 91  993279027","5.0","1","Ashram","Delhi"
"Shree Nath Chemist","+ 91  11 13303479","4.2","29","Bhogal","Delhi"
"New Medicine Point","+ 91  11 89247284","4.1","58","Lajpat Nagar 1","Delhi"
"Preet Medicos & General Store","+ 91  9842697314","4.6","10","Khan Market","Delhi"
"Aggarwal chemist","+ 91  11 48985023","1.0","1","Sant Nagar-East Of Kailash","Delhi"
"Aastha Medical Centre","+ 91  011 9746108","4.0","143","Lajpat Nagar 2","Delhi"
"Anand Medicos","+ 91  7813781655","","0","Nizamuddin East","Delhi"
"Guardian Pharmacy","+ 91  11 86190841","3.8","42","Lodhi Road","Delhi"
"Max 24x7 Medicos","+ 91  11 39920107","4.5","1","Bhogal","Delhi"
"Vardaan Medicos & Departmental Store","+ 91  11 487689","5.0","1","Lajpat Nagar","Delhi"
"Ekta Store","+ 91  11 45270667","4.5","15","Nizamuddin East","Delhi"
"Choudhary Homeo Pharmacy","+ 91  9856566654","","0","Kotla Mubarakpur","Delhi"
"Zamin Medicos","","","0","Nizamuddin","Delhi"
"Medicine Point Plus Chemist","+ 91  011 32096348","5.0","2","Lajpat Nagar 1","Delhi"
"Vimhans Pharmacy","+ 91  11 42950072","4.1","43","Nehru Nagar","Delhi"
"Parkash Medicos","+ 91  9885755572","","0","Nizamuddin","Delhi"
"Medplus","+ 91  11 82238239","4.6","7","Jangpura","Delhi"
"Vise Pharmacy","+ 91  8596452666","","0","Jangpura","Delhi"
"Stendra Kumar Medicine Dealer","+ 91  9885896656","","0","Sadatpur","Delhi"
"Yamuna Chemist","","5.0","2","Lajpat Nagar 2","Delhi"
"Stendra Kumar Medicine Dealer","+ 91  9829972817","","0","Sadatpur","Delhi"
"Shanti Stores","+ 91  11 29359481","4.6","17","Khan Market","Delhi"
"Nizamuddin Medicos","+ 91  9817113803","","0","Nizamuddin","Delhi"
"Medicines Sans Frontieres","+ 91  11 19727425","4.3","85","Amar Colony-Lajpat Nagar","Delhi"
"Yellow pharmacy","+ 91  11 14142401","","0","Nehru Nagar","Delhi"
"Shiv Store Chemist And Departmental Store","+ 91  011 77686227","4.2","64","Defence Colony","Delhi"
"Sandro medicoes","+ 91  11 20471686","3.0","1","Bhogal","Delhi"
"Nizamuddin Medicos","+ 91  11 30807628","4.8","3","Nizamuddin West","Delhi"
"Popli Homoeo Pharmacy","+ 91  011 63376884","4.0","112","Dwarka Sector 7","Delhi"
"Medicines Sans Frontieres","+ 91  11 65078278","4.3","85","Amar Colony-Lajpat Nagar","Delhi"
"Preet Medicos & General Store","+ 91  11 51843618","3.9","4","Khan Market","Delhi"
"Friends Medical Hall","+ 91  011 63933717","4.7","13","Jangpura","Delhi"
"Apollo Pharmacy","+ 91  9996865038","3.9","113","Lajpat Nagar 3","Delhi"
"Durga Medicos","+ 91  8252843520","5.0","1","Bhogal","Delhi"
"Guardian Pharmacy","","2.9","7","Jangpura","Delhi"
"Shri Ambica Departmental Store","+ 91  11 37810285","4.8","5","Lodhi Colony","Delhi"
"Smarth Medicos","+ 91  011 65406085","3.8","6","Ashram","Delhi"
"Medicine.com","+ 91  11 65326381","4.2","28","Greater Kailash 2","Delhi"
"Vital Chemist","+ 91  11 23551761","2.9","5","Ashram","Delhi"
"Cure medicos","+ 91  887635726","","0","Bhogal","Delhi"
