"Name","Phone","Address"

"Shant Fashion Centre","+ 91  9815398123","Railway Road, Garhshanker, Hoshiarpur - 144527"
"Bedi General Store","+ 91  9417680267","Saila Khurd, Hoshiarpur - 144529, Heer Market"
"Praveen Cosmetic And General S...","+ 91  9988489370","garhshankar road, Chandigarh Road , Garh Shankar Road, Mahilpur, Hoshiarpur - 146105, Near Government Secondary School"
"Arora Traders","+ 91  1884 227125","Arora Traders, Nangal Kalan, Hoshiarpur - 146106, Adda Market"
"Ashu Emporium","+ 91  1882 245893","Hoshiarpur - 146001, Session Chowk"
"Shingar General Store","+ 91  9872422210","Fatehgarh Road, Hoshiarpur - 146001"
"Ladies Fancy Garments","+ 91  9463117171","Hoshiarpur - 146001, Sangar Bzr ,Nr Jaj Di Chacki"
"Apollo Pharmacy","+ 91  9100023991","Shop No 8, Model Town Market, Model Town, Hoshiarpur - 146001"
"Designers DEN","+ 91  1882 244221","Jalandhar Road, Hoshiarpur - 146001, Opposite Maharaja Complex"
"Janta Traders","+ 91  9465149848","Hoshiarpur - 146001, Bazar Pansarian,Khara Khoo, Pratap Chowk"
