"Name","Phone","Rating","Votes","Locality","City"
"Vishu Traders","+ 91  8081886382","","0","Alambagh","Lucknow"
"Government Shop","+ 91  52238197170","3.0","1","Alambagh","Lucknow"
"Bansal Provision Store","+ 91  9441719295","3.0","1","Sujan Pura","Lucknow"
"Omendra Stores","+ 91  9443148101","4.0","2","Alambagh","Lucknow"
"Parihar General Store","+ 91  9446361893","4.5","4","Alambagh","Lucknow"
"Manoj General Store","+ 91  52250334693","","0","Alambagh","Lucknow"
"Gopal Traders","+ 91  9459463359","","0","Alambagh","Lucknow"
"Krishna Provision Store","+ 91  9467595088","5.0","1","Alambagh","Lucknow"
"Raj Dairy","+ 91  9987672718","4.0","6","Alambagh","Lucknow"
"Gupta General Store","+ 91  9359923691","3.5","1","Alambagh","Lucknow"
"Khushi General Store","+ 91  9312936742","","0","Alambagh","Lucknow"
"Ashwin Amul Parlour","+ 91  9433515408","2.7","4","Alambagh","Lucknow"
"Khalsa Store","+ 91  9328566565","","0","Alambagh","Lucknow"
"Namaskar Dairy","+ 91  93500796","5.0","2","Ram Nagar","Lucknow"
"Raj Apo","+ 91  9442868251","2.3","2","Indira Nagar","Lucknow"
"Sin Store","+ 91  9974475197","","0","Alambagh","Lucknow"
"Ganesh Dugdha Bhandar","+ 91  9817121585","4.0","2","Alambagh","Lucknow"
"Mahesh Traders","+ 91  9857536468","","0","Alambagh","Lucknow"
"New Avadh Doodh Dairy And Sweet Shop","+ 91  9064528811","5.0","2","Alambagh","Lucknow"
"Khushi Dairy","+ 91  9982430166","4.0","2","Adarsh Nagar","Lucknow"
"Laxman Ghanshyam Pansari","+ 91  052272204210","5.0","2","Alambagh","Lucknow"
"Lucknow Dairy","+ 91  9967809167","3.5","2","Adarsh Nagar","Lucknow"
"Khanna Dairy","","","0","Alambagh","Lucknow"
"Amul Dairy Shop","+ 91  9858105406","","0","Shia Lines","Lucknow"
"Anant Kirana Store","+ 91  52267578904","4.5","4","Alambagh","Lucknow"
"Anita General Store","+ 91  52231308019","3.0","2","Alambagh","Lucknow"
"Saleem General Store","+ 91  9395188738","5.0","2","Alambagh","Lucknow"
"OM Dairy","+ 91  9615622244","3.5","1","Krishna Nagar","Lucknow"
"Harpreet Dairy","+ 91  9680190705","3.8","10","Kanpur Road","Lucknow"
"Shri Krishna Dairy And Bakery Shop","+ 91  8791123498","","0","Gomti Nagar","Lucknow"
"Hari Om General Store","+ 91  9254214598","","0","Alambagh","Lucknow"
"Satyam Store","+ 91  5229644921","5.0","2","Alambagh","Lucknow"
"Uttam General Store","+ 91  5222251530","4.0","2","Ain","Lucknow"
"Maa Provisional Store","+ 91  6391592704","","0","Alambagh","Lucknow"
"New Avadh Doodh Dairy And Sweet Shop","+ 91  9033291110","5.0","2","Alambagh","Lucknow"
"Bose Supermart","+ 91  8862003884","4.4","58","Jankipuram","Lucknow"
"Ma Mamtamayi Dairy","+ 91  968082224","5.0","2","Chander Nagar","Lucknow"
"Tiwari General Store","+ 91  9388395398","","0","Sindhu Nagar","Lucknow"
"Ajanta Dairy & Sweet Shop","+ 91  9911472828","3.1","14","Rajaji Puram","Lucknow"
"Vishal Mega Mart","+ 91  724770979","3.8","2410","Alambagh","Lucknow"
"Rajendra General Stores","+ 91  9969740562","3.5","2","Kanpur Road","Lucknow"
"Prakash Merchant","+ 91  5222189924","5.0","2","Alambagh","Lucknow"
"S.S.D. Food Store","+ 91  9647305343","","0","Alambagh","Lucknow"
"Shiv Mishthan Bhandar","+ 91  9492560956","4.1","41","Alambagh","Lucknow"
"Goras Bhandar","+ 91  9379243145","","0","Adarsh Nagar","Lucknow"
"Shivani Dairy Shop","+ 91  9366909294","","0","Vishnupuri","Lucknow"
"Yaspal Kirana Shop","+ 91  5224174186","","0","Alambagh","Lucknow"
"Gupta provision store","+ 91  9014481047","","0","Alambagh","Lucknow"
"New Prakash Dairy","+ 91  9966006466","","0","Azad Nagar","Lucknow"
"Yadav Dairy Shop","+ 91  9682927613","","0","Indira Nagar Lucknow","Lucknow"
"Lalla General Store","+ 91  52252635309","","0","Alambagh","Lucknow"
"Ram Chandar and Kirana Store","+ 91  8980289609","","0","Alambagh","Lucknow"
"Chaurasiya General Store & Gift Corner","+ 91  9880115139","3.5","10","Alambagh","Lucknow"
"Pammi Dairy","+ 91  8981923783","4.3","6","Alambagh","Lucknow"
"SS Store","+ 91  9964769338","","0","Alambagh","Lucknow"
"Shyam Prabhu Puc","+ 91  8026956128","","0","Alambagh","Lucknow"
"Om Diary","+ 91  8862381175","","0","Chhota Barha","Lucknow"
"Pawan General Store","+ 91  9370398281","3.0","1","Alambagh","Lucknow"
"Singh General Merchant & Grocery Shop","+ 91  9460247190","3.7","3","Alambagh","Lucknow"
"Vishal Cool Corner","+ 91  52213817761","","0","Alambagh","Lucknow"
"Balak General Store","+ 91  9996154193","","0","Alambagh","Lucknow"
"New Shadani General Store","+ 91  9963271260","","0","Natkhera Road","Lucknow"
"Bala Jee Store","+ 91  9279570440","","0","Vijay Nagar","Lucknow"
"Baba Dairy","+ 91  774170495","","0","Alambagh","Lucknow"
"Rakesh General Store","","3.0","1","Alambagh","Lucknow"
"Ajanta Dairy & Sweet Shop","+ 91  9912299717","3.1","14","Rajaji Puram","Lucknow"
"Ajanta Dairy & Sweet Shop","+ 91  9974588405","3.1","14","Rajaji Puram","Lucknow"
"Berrycherry Basket","+ 91  7269314837","","0","Alambagh","Lucknow"
"Modern Provision Store","+ 91  9437043441","","0","Alambagh","Lucknow"
"Ram Ji Dairy","+ 91  9380969451","3.5","4","Krishna Nagar","Lucknow"
"Satnam General Store","+ 91  9379201691","5.0","2","Alambagh","Lucknow"
"New Avadh Doodh Dairy And Sweet Shop","+ 91  9065311071","5.0","2","Alambagh","Lucknow"
"Vishal General Store","+ 91  965606710","","0","Alambagh","Lucknow"
"R B Traders","+ 91  9912247871","","0","Alambagh","Lucknow"
"Chaudhary General Store","+ 91  9949263252","4.0","4","Alambagh","Lucknow"
"Gupta Traders","+ 91  52249838031","","0","Alambagh","Lucknow"
"khalsa dairy and bakers","+ 91  9779384570","","0","Krishna Nagar","Lucknow"
"Gopala Ji Dairy","+ 91  9636812800","3.5","6","Alambagh","Lucknow"
"Arora Dairy","+ 91  9798255489","","0","Alambagh","Lucknow"
"Nafees General Store","+ 91  9291256459","3.5","2","Alambagh","Lucknow"
"Laxmi Pansari","+ 91  9619371435","","0","Alambagh","Lucknow"
"Deepika Electronic","+ 91  8810138654","","0","Alambagh","Lucknow"
"Ameen General Store","+ 91  9213199234","3.5","2","Sarojini Nagar","Lucknow"
"Yadav Dairy Shop","+ 91  9669686395","","0","Indira Nagar Lucknow","Lucknow"
"Dairy Fresh","+ 91  9985530539","4.5","4","Bhanumati Chauraha","Lucknow"
"Amit Dairy Shop","+ 91  755404724","3.5","2","Rajaji Puram","Lucknow"
"Abhishek Traders","+ 91  52229296201","5.0","1","Alambagh","Lucknow"
"Tiwari General Store","+ 91  9892637286","4.5","1","Krishna Nagar","Lucknow"
"Suman General Store","+ 91  9249603207","5.0","2","Alambagh","Lucknow"
"Shri gurunanak dairy","+ 91  9058745975","","0","Alambagh","Lucknow"
"Krishna Provision Store","+ 91  9475961365","","0","Alambagh","Lucknow"
"Rishi Treders","+ 91  9413520015","","0","Alambagh","Lucknow"
"Amul Traders","+ 91  9428601890","3.3","3","Alambagh","Lucknow"
"Preet Dairy","+ 91  9280324487","","0","Natkhera Road","Lucknow"
"Dairy Fun Ice Cream Parlour","","3.0","2","Gomti Nagar","Lucknow"
"Parag Milk Booth","+ 91  9854706213","4.0","4","Near Kasa Green Colony","Lucknow"
"Amul Dairy Shop","+ 91  9862353721","","0","Shia Lines","Lucknow"
"Rajan Traders","+ 91  946232613","5.0","2","Alambagh","Lucknow"
"Sunil Enterprises","+ 91  9183598145","","0","Alambagh","Lucknow"
"Amit Dairy Shop","+ 91  7558378600","3.5","2","Rajaji Puram","Lucknow"
"Sai Traders","+ 91  9498247085","","0","Alambagh","Lucknow"
"Sanjay General Store","+ 91  9321264767","","0","Alambagh","Lucknow"
"Ambey Store","+ 91  9497181637","","0","Alambagh","Lucknow"
"Pradeep General Store","+ 91  52269605051","","0","Alambagh","Lucknow"
"Azad Dairy & Cool Corner","+ 91  9437548981","4.1","31","Alambagh","Lucknow"
"Balaji Provision Store","+ 91  9330262441","","0","Alambagh","Lucknow"
"Namastey India","+ 91  8175319622","","0","Alambagh","Lucknow"
"Shivani Dairy Shop","+ 91  9393471816","","0","Vishnupuri","Lucknow"
"Toufiq General Store","+ 91  9359976990","","0","Alambagh","Lucknow"
"Shri Krishna Dairy And Bakery Shop","+ 91  8781845766","","0","Gomti Nagar","Lucknow"
"Pummy Dairy","+ 91  9744476590","","0","Alambagh","Lucknow"
"Dairy Product Shop","+ 91  9133747312","","0","Qaiserbagh","Lucknow"
"Diamond Dairy","+ 91  8317742950","","0","Alambagh","Lucknow"
"Raja General Store","+ 91  7335227856","","0","Azad Nagar","Lucknow"
"Mittal General Store","+ 91  52279811482","3.0","1","Alambagh","Lucknow"
"Laxmi Pansari General Store","+ 91  9350817628","","0","Natkhera Road","Lucknow"
"Deepak Kirana Store","+ 91  52290419189","","0","Alambagh","Lucknow"
"Parasad General Store","+ 91  9968445016","","0","Bara Birwa","Lucknow"
