"Name","Phone","Rating","Votes","Locality","City"
"Punjab Medicine Traders","+ 91  18241909367","","0","Phagwara Ho","Phagwara"
"Punjab Medicine Traders","+ 91  18263193133","","0","Phagwara Ho","Phagwara"
"Safri Medicine Traders","+ 91  018267980727","","0","Phagwara HO","Phagwara"
"Dr. Kailash Kapoor","+ 91  18265683215","","0","Phagwara Ho","Phagwara"
"Soni Medicine","+ 91  18244042592","","0","Phagwara Ho","Phagwara"
"Safri Medicine Traders","+ 91  018280072342","","0","Phagwara HO","Phagwara"
"Punjab Medicine Traders","+ 91  18219198930","","0","Phagwara Ho","Phagwara"
"Sohal Medicines","+ 91  18279540828","","0","Phagwara Ho","Phagwara"
"Oberoi Medicine Centre","+ 91  85367311","5.0","6","Near Dr. Raman Aggarwal Eye and Chest Hospital","Phagwara"
"Sukh Darshan Pharmacy Pvt. Ltd.","+ 91  9127515663","4.3","14","Rai","Sonepat"
"Punjab Medicine Traders","+ 91  18234923658","","0","Phagwara Ho","Phagwara"
"Bansal Medicines","+ 91  983634079","3.0","2","Guru Hargobind Nagar","Phagwara"
"Dr. Balbir Bharadwaj","+ 91  18260125224","5.0","1","Phagwara Ho","Phagwara"
"Ravindera Medicine","+ 91  7558417615","5.0","2","Daddal Mohalla","Phagwara"
"Sanchit Medicines Trader","+ 91  9839619358","","0","Phagwara Ho","Phagwara"
"Bansal Medicines","+ 91  9858136206","3.0","2","Guru Hargobind Nagar","Phagwara"
"Sasti Medicine","+ 91  9842307265","4.6","4","Banga Road","Phagwara"
"Alish Life Savings Impex Pvt Ltd","+ 91  9156306466","3.4","13","Andheri West","Mumbai"
"Sohal Medicines","+ 91  18277402018","","0","Phagwara Ho","Phagwara"
"Dr. Mangat Singh Parmar","+ 91  18251851687","","0","Phagwara Ho","Phagwara"
"Sohal Medicines","+ 91  18214592798","","0","Phagwara Ho","Phagwara"
"Sasti Medicine","+ 91  9821115424","4.6","4","Banga Road","Phagwara"
"Bio Search Organics","+ 91  9182133305","4.5","51","Ferozepur Road","Ludhiana"
