"Name","Phone","Address"

"Toris An Education Hub","+ 91  183 2228082",""
"Need India Career Institute","+ 91  8437860605",""
"Tuli s The Academy","+ 91  9888808693",""
"Prof Sodhis Academy Of Competi...","+ 91  8054920092",""
"IBEST INSTITUTE OF BANKING AND...","+ 91  183 5002004",""
"Bsc Academy","+ 91  9814359495",""
"ETEN IAS","+ 91  183 2228081",""
"3rd Axis","+ 91  9646673683",""
"Harpreet coaching centre","+ 91  9646345424",""
"cm coaching centre","+ 91  8528737645",""
"ONS IAS Academy","+ 91  183 6571198",""
"Toppers Academy","+ 91  183 5067569",""
"Rohin Tuition Centre","",""
"Global Tech Career Institute S...","+ 91  183 5062593",""
"Gurpal Singh Tutorial","+ 91  9888479332",""
