"Name","Phone","Address"

"Navpreet Hospital","+ 91  183 2223836","159-D, Amritsar - 143001, Itahad Nagar, Putlighar, Near State Bank Of India"
"Dr. Puri Lab","+ 91  183 6549225","19, Majitha Road, Medical Enclave, Amritsar - 143001"
"KD Hospital","+ 91  183 2221795","7, Circular Road, Amritsar - 143001, Near Government Medical College"
"Unique Color Lab Pvt Ltd","+ 91  183 2223263","Shop Number- 1, M M Malviya Road, Lawrence Road, Amritsar - 143001, Near Art Gallery"
"Nayyar Heart Institute & Super...","+ 91  183 2565082","3, Dasondha Singh Road, Lawrence Road extension, Amritsar - 143001, Near Archies Gift Gallery"
"Amritsar Sewa Samiti","+ 91  183 2563040","Mall Road, Joshi Nagar, Amritsar - 143001"
"BALA JI CLINICAL LABORATORY","+ 91  183 2221202","MAJITHA ROAD, Amritsar - 143001, INSIDE BHANDARI HOSPITAL"
"Bhakna Lab & Diagnostic Centre","+ 91  9878177178","Opp. Rural Hospital Bhakna, Amritsar - 143001"
"MEDI plus LAB Diagnostic centre","+ 91  183 6528015","C-7, Hindu college, Amritsar - 143001, Dhab khatikhan"
"Avtar Clinic Sofia Nahar Lab.","+ 91  183 5067625","Fatehgarh Churian Road, Amritsar - 143001"
"Baba Deep Singh Ji Charitable ...","+ 91  9815070507","Sultanwind, Amritsar - 143021, Opposite Partha Wali Psrk , TEJ Nagar Chowk"
"Perfect Instruments","+ 91  1859 257255","shop no 7, khalsa college, Khalsa College, Amritsar - 143001, Guru Tegh Bahadur Nagar"
