"Name","Phone","Address"

"Dream World Fun Resort","+ 91  522 2204438",""
"Blue Orchid Resort","+ 91  8127951999",""
"J C Hotel","+ 91  522 2786555",""
"Raj Darpan Community Centre...","+ 91  9838263355",""
"Charans Resort","+ 91  522 6561453",""
"Golden Blossom Imperial Resorts","+ 91  8052027777",""
"Chinmay Resorts","+ 91  522 3235345",""
"Amarpali Resort","+ 91  522 4029394",""
"Shivgarh Resort Ltd","+ 91  9235462522",""
"Kala Gaon Resort","+ 91  9554655518",""
"Diamond Resort & Club","+ 91  8604696495",""
"Shiv Garh Resorts","",""
"Club Mahindra Holidays","+ 91  522 3949059",""
"Shivgarh Resorts Limited","+ 91  522 2235254",""
"Zingo Club & Resorts","+ 91  9956518009",""
"UNA Comfort Lucknow Exotica","+ 91  8588858713",""
"Shiva Guest House","+ 91  522 2309687",""
"Shimla Resort","+ 91  522 2812999",""
"Tushali Resorts International ...","+ 91  522 3230666",""
"PARI HOTEL MARKETING","+ 91  8601800214",""
"Knooty Weddings","+ 91  9415033077",""
"Arif Ind Ltd","+ 91  522 2611252",""
"Hotel Rajasthan Guest House","+ 91  522 2328827",""
"Holiday Resorts Piccadily Limited","+ 91  522 2462380",""
"Shahi Hotel","+ 91  522 2231325",""
"Farmfresh Club & Resorts","+ 91  9335230735",""
"Mahanagar Yatri Niwas","+ 91  522 2222061",""
"Acumen Hotels & Resorts Pvt Ltd","+ 91  522 4047001",""
"Meedabbas holidays","+ 91  522 4078003",""
"Bani Intl Group","+ 91  522 2626368",""
"Assured Resorts & Tourism Limited","+ 91  522 2215774",""
"Lorphic Resorts","+ 91  522 2507169",""
"Shiv Greeners & Resorts Limited","+ 91  522 2206594",""
"Shivgarh Resorts Limited","+ 91  522 2207087",""
"Golbro Tiger View Resort Bandh...","+ 91  9424722414",""
"Royal Entertainment Club","+ 91  522 4001872",""
"Lords Lucknow","+ 91  522 2392793",""
"Geeta Anjali Guest House","+ 91  522 2637378",""
"Royal Resorts N Club","+ 91  7388888251",""
"budha resort pvt ltd","+ 91  522 2311231",""
"Modern Guest House","+ 91  522 2470665",""
"Resova Club & Resort","+ 91  9415025052",""
