"Name","Phone","Address"

"Rocket Dyers & Dry Cleaners","+ 91  522 6050125",""
"Banarasi Polish House","+ 91  7275494236",""
"Kenmore Laundry","+ 91  8576025331",""
"TIDE DRY CLEANERS & AUTOMAT...","+ 91  9721328014",""
"Sunlight Drycleaner","+ 91  9450363803",""
"Hind Dry Cleaners","+ 91  9793468848",""
"JAY KAY CLEANERS DYERS & DA...","+ 91  9935170139",""
"Banarshi Dry Cleaner & Dryers","+ 91  7800489902",""
"Whito Dry Cleaners","+ 91  9956625989",""
"SPEEDY WASH INDIA PVT LTD","+ 91  8574756651",""
"Jalsajalsa Resorts India Priva...","+ 91  9792455555",""
"ROCKET DRY CLEANER","+ 91  522 6050129",""
"JAINCO DRY CLEANER AND DYERS.","+ 91  522 4012684",""
"MOD DRY CLEANERS","+ 91  522 3933003",""
"Park View","+ 91  9389883119",""
"Fast dry cleaners","+ 91  9918938570",""
"Prabhat Dry Cleaners","+ 91  9335208482",""
"Jay Kay Cleaners Dyers & Darner","+ 91  9935170139",""
"TUXEDO DRY CLEANERS","+ 91  522 4006630",""
"RC drycleaners","+ 91  522 2325781",""
"The Snow White Dry Cleaners","+ 91  9621590617",""
"Nawab Dry Cleaners","+ 91  8574363018",""
"GHAR PE SASTA","+ 91  9891106883",""
"CANTT dry cleaners","+ 91  9415010342",""
"J K DRY CLEANERS","+ 91  9616265657",""
"Cantt Dry Cleaners Steam Laundry","+ 91  522 2480749",""
"Nazakat Zari Art","+ 91  9554442856",""
"Wings dry cleaners","+ 91  9451087352",""
"New Pooja Dry Cleaners","+ 91  9369524573",""
"New Avon Dry Cleaners","+ 91  9389129179",""
"Kannujiya laundry","+ 91  7844877306",""
"Rimco Dry Cleaners","+ 91  9307917756",""
"Gyan dry cleaners","",""
"Clean well laundry and drycleaner","+ 91  9044342448",""
"ROCKET DRY CLEANERS.","+ 91  522 6050126",""
"Public laundary","+ 91  9935978384",""
"BANARSI DRY CLINEERS","+ 91  9889837690",""
"LUCKY LAUNDRY","+ 91  9125699853",""
"Upkar laundery","+ 91  9236092927",""
"Cleanwell Laundry & Drycleaners","+ 91  7275296830",""
"Modern dry cleanrs","+ 91  9415514774",""
"FAST CARE AND DRY CLEANER","+ 91  9839322508",""
"Himalaya Laundry","+ 91  8542806751",""
"National Cleaners Dyers & Darners","+ 91  9169900358",""
"Express Laundry","+ 91  7784888113",""
"Buck Wash","+ 91  9169496939",""
"JAINCO Dry Cleaners & Dyers","+ 91  522 4012682",""
"Pramod Dry cleaner","+ 91  9794096303",""
"Ezeedry Cleaners.","+ 91  522 3923598",""
"GARMENT CARE","+ 91  7408516666",""
"Pooja dry cleaners","+ 91  9506255092",""
"NATIONAL DRY CLEANERS","+ 91  9415578629",""
"Lucknow Dry Cleaners","+ 91  9415171345",""
"ULTRA CLEANERS","+ 91  9889964308",""
"CLEAN WAYS","+ 91  9648812211",""
"GARMENT CARE DRY CLEANERS.","+ 91  9670259370",""
"Famous dry cleaners","+ 91  8960949489",""
"Unique dry cleaners","+ 91  9389168600",""
"Whito dry cleaners","+ 91  7860516859",""
"Kishan Dry Cleners","+ 91  9839283110",""
"WHITO DRY CLEANER","+ 91  9125645150",""
"R k DRY CLENAR","+ 91  9453157521",""
"Raj Dry Cleaners","+ 91  7753066556",""
"Creative Care Services","+ 91  522 2766592",""
"Rocket Dry Cleaner","+ 91  522 2355917",""
"Rocket Dyers & Dry Cleaners","+ 91  522 2762745",""
"NEW MOONLIGHT DRYCLEAANERS","+ 91  9415584462",""
"Jigar Drycleaners Dyers & Darners","+ 91  8896633540",""
"JIGAR DRY CLEANERS.","+ 91  9335308119",""
"MOON LIGHT DRY CLEANERS & DYERS","+ 91  9616252444",""
"Citi dry cleaners","+ 91  9919382999",""
"Hind laundry","+ 91  9839285147",""
"Shiv Laundry","+ 91  9935437849",""
"Sun Shine Dry Cleaners.","+ 91  8181967413",""
"Moon light dry cleaner","+ 91  8896953865",""
"Famous Laundry","+ 91  8756584008",""
"SPARKERS DRY CLEANER","+ 91  9506426343",""
"Real dry cleaners","+ 91  8604318410",""
