"Name","Phone","Address"

"Maxono Security Services Pv...","+ 91  9935566157",""
"Pnr job","+ 91  522 4022660",""
"Ascent Job.Com","+ 91  9919047445",""
"M N S Solutions","+ 91  522 4956008",""
"Naukri Solutions","+ 91  522 3052307",""
"Eazy Tech Solution","+ 91  522 4954194",""
"The Right Way Pvt Ltd","+ 91  522 4113899",""
"Saksham Placement Services","+ 91  8765788500",""
"Doorstep Services","+ 91  8188001501",""
"Daman Training & Placements","+ 91  9628061472",""
"Instant Placement Service","+ 91  9044360126",""
"Golden Orchid","+ 91  522 4952768",""
"LOCK MY DESTINATION","+ 91  9044511804",""
"Career Bright Recruiters Pv...","+ 91  522 4108801",""
"Om sai placement services","+ 91  9451149700",""
"AADIDEV CARRIER COUNCELOR","+ 91  522 4042483",""
"Achiever Group","+ 91  522 4064172",""
"Shree Vardhaman Services","+ 91  9936439111",""
"Power Vision Services","+ 91  522 4001792",""
"Wellborn Group","+ 91  9670012266",""
"Adecco India","+ 91  522 3048130",""
"Ikya Human Capital Solutions P...","+ 91  8067131000",""
"Naukri.com","+ 91  522 4092904",""
"Randstad India Ltd","18002674050",""
"Galaxy Resource Pvt Ltd","+ 91  522 4007552",""
"Star N Star Services","+ 91  9559069424",""
"Annie Besant College","+ 91  522 2396575",""
"Rennissance","+ 91  522 4080135",""
"Manpower Consultancy Services","+ 91  522 3923855",""
"Atlas Recruitment Solutions & ...","+ 91  522 4079406",""
"A to Z Recruiters & Trainers ...","+ 91  522 6052255",""
"Ais World Pvt Ltd","+ 91  9026592132",""
"Global Innov Source Solutions ...","",""
"Krish Consultant","+ 91  522 4107045",""
"Apex Services","+ 91  522 2302985",""
"V K Enterprises","",""
"Versatile Solutions Mgmt Consu...","+ 91  522 3221785",""
"Vision India Staffing Pvt Ltd","+ 91  8181814581",""
"Lucknow Maid Services","+ 91  8574981262",""
"Plexus HR Solution Pvt Ltd","+ 91  512 6499032",""
"HARI PLACEMENT SERVICES","+ 91  7752902901",""
"FC International Ltd","+ 91  522 4955143",""
"Vision Unltd","+ 91  522 3010733",""
"Cmc Lucknow","+ 91  9307226121",""
"Indigo Placement Service Pvt Ltd","+ 91  522 4043540",""
"APEX CONSULTANT","+ 91  9616194622",""
"Symplocos Solutions Limited","+ 91  522 3079436",""
"Sumit Consultancy","+ 91  522 4041858",""
"Quickjobs Solutions","+ 91  9026705050",""
"Spreading Wings Resource PVT LTD","+ 91  522 4071098",""
"Ekta Associates","+ 91  522 4064722",""
"REAL JOBS SOLUTION COMPANY","+ 91  522 4006661",""
"Pinaq Group Of Assoiciate","+ 91  7084707272",""
"GLOBAL STAR SERVICES","+ 91  7348031336",""
"Ramee Resources","+ 91  522 2202387",""
"Vision Umlimited","+ 91  522 4008381",""
"Globe Multi Link","+ 91  522 4114350",""
"Job Planet","+ 91  9335245550",""
"Agam Management Consultants","+ 91  522 4041226",""
"Malvika Consultancy","+ 91  522 4073849",""
"G T Computer Hardware Engg Col...","+ 91  9235315250",""
"Bharat Sales & Marketing","",""
"ARISE ENTERPRISES PLACEMENT AG...","",""
"The Institute Of Computer Acco...","+ 91  522 3918215",""
"Abhass Consultancy","+ 91  9598277888",""
"DREAM CATHER SERVICES","+ 91  522 4104047",""
"PSR E-SOLUTION PVT LTD","+ 91  522 4012354",""
"SOG Pvt Ltd","+ 91  522 4064641",""
"V2D Job Solution","+ 91  522 4072784",""
"Reliant HR Management Services...","+ 91  522 4011428",""
"All Solutions","+ 91  8005402070",""
"Parsley Management Pvt L.td.","+ 91  522 4106662",""
"King Aryan Placement Services ...","+ 91  522 2620991",""
"ASL HR SOLUTIONS","+ 91  7704908255",""
"KARTIK MULTISOLUTION","+ 91  522 6550161",""
"PSR E-SOLUTIONS PVT LTD","+ 91  522 4012354",""
"ABS EDUCATIONAL AND CAREER CON...","+ 91  9125609534",""
"O N G Head Hunters Pvt Ltd","+ 91  7080807016",""
"the career junction","+ 91  522 4010883",""
"Global Management Solution","",""
"Divine Job Solutions Pvt Ltd","+ 91  522 4069635",""
"Globe Consultants & Engineers","+ 91  522 4004459",""
"Job carnivals.com","+ 91  522 6888088",""
"Connecting Corporate Placement...","+ 91  522 3925141",""
"Mavericks Consultancy","+ 91  522 4079011",""
"Galaxy resources pvt ltd","+ 91  522 4007552",""
"Help U","+ 91  9532720720",""
"H R Creations","+ 91  9305364830",""
"Sac Mgmt Consultants","",""
"Amartech Convergence India Pvt...","+ 91  8400702173",""
"Dream Callnet","+ 91  522 3264039",""
"Saksham Consultancy","+ 91  9453202001",""
"Abc Placement Services","+ 91  9044689525",""
"V Placements","+ 91  522 3234340",""
"Recruiters Arena Placement Ser...","+ 91  8563080509",""
"Nasiha Travels","+ 91  522 4010775",""
"AMAFHH Services","+ 91  9984156507",""
"NCDI CONSULTANCY SERVICES","+ 91  522 2332908",""
"Pathways Corporate Services Pv...","+ 91  522 3259226",""
"Aaask infotech","+ 91  522 2452810",""
"Vikalp Placement","+ 91  8090381666",""
"Diksha Coaching Classes","+ 91  522 2348462",""
"Zephyr solutions","+ 91  8400433334",""
"Lock My Destination","+ 91  522 4952404",""
"Elate Training And Placement","+ 91  8090008004",""
"Executive Staff India Private ...","+ 91  522 4000871",""
"ALTAVISTA INDIA","+ 91  7839318224",""
"Muzztech","+ 91  522 6060604",""
"Kryptonenterprises.Com","+ 91  8802000264",""
"Future Growth Solutions Pvt Ltd","+ 91  7704008863",""
"Star N Star Services","+ 91  9336117331",""
"Paradise Pursuits","+ 91  522 4022580",""
"CMCI Pvt Ltd","+ 91  522 4007068",""
"Elements Akademia","+ 91  522 4000050",""
"Kalyan Bhoutpurva Sainik Punar...","+ 91  522 4081324",""
"Kms Center","+ 91  7860685001",""
"Edu Consultancy","+ 91  9506187208",""
"Oriental Consultant","+ 91  522 2624969",""
"SVS H R Solution","",""
"Assign Service","+ 91  8090508801",""
"Trade Wings","+ 91  522 4012454",""
"Disha Placement Services","+ 91  522 4101960",""
"Kanha Consultancy Services","+ 91  8601333310",""
"Lock My Destinations","+ 91  7755044440",""
"Arise Enterprises Placement Ag...","+ 91  9696933338",""
"online lucknow","+ 91  9125566466",""
"Rudraksh Services","+ 91  9161501358",""
"Bharti HR","+ 91  7080406749",""
"Z two Plus Placement & Securit...","+ 91  9838269700",""
"Dream Force Services","+ 91  9473500005",""
"Swastik Mamagement Services","+ 91  9651060830",""
