"Name","Phone","Address"

"Sam Venture","+ 91  11 33746245",""
"JDMPS Support Company","+ 91  11 33453977",""
"New India Service","+ 91  11 33493315",""
"Ahaan Human Resources & All...","+ 91  11 33726991",""
"Radford Global Ltd","+ 91  11 33437291",""
"Anubhav Hr Solution","+ 91  11 33820347",""
"Bharti Human Resource","+ 91  11 33496245",""
"A P Recruitment Services","+ 91  9210825993",""
"Lavoro HR","+ 91  9811702237",""
"Gurvinder & Company Consult...","+ 91  11 33412303",""
"Unnatihelpers.Com","+ 91  11 33826559",""
"K E Group","+ 91  9599125996",""
"Tcti","+ 91  11 33056758",""
"Total Jobs Solutions Pvt Ltd","+ 91  11 33637220",""
"Bpo Jobs","+ 91  11 33853203",""
"Laghima Group Of Companies","+ 91  11 33825828",""
"Fizzi Group Of Management","+ 91  11 33825567",""
"Unique Recruitment Services...","+ 91  11 33851108",""
"Anaami Hr Solutions","+ 91  11 33827214",""
"Ojasva Securities And Manag...","+ 91  11 33428810",""
"Venus Solutions Point","+ 91  11 33497229",""
"Job Wala 99.Com","+ 91  9311273999",""
"Aviora Services","+ 91  11 33638694",""
"Jagdamba Placement Services...","+ 91  11 33987737",""
"SRK Menpower","+ 91  11 33083019",""
"Jobs Oriens Pvt Ltd","+ 91  11 33089175",""
"MKC Management Services","+ 91  11 33742396",""
"S R Services","+ 91  11 33058932",""
"Arora Consultancy","+ 91  11 33058055",""
"X Track H R Services","+ 91  9136339828",""
"Adikwet HR Management Services","+ 91  11 33059147",""
"H R Enterprises","+ 91  11 65005555",""
"A P Placement Services","+ 91  11 33743496",""
"Gss Partners","+ 91  11 39547695",""
"Prime HR Consultants","+ 91  11 33829433",""
"Fly High Career Shaper Pvt Ltd","+ 91  11 39546942",""
"Oasis Facility & Management...","+ 91  11 33826393",""
"A To Z Placement Services","+ 91  11 33059923",""
"Dream Job Achievers Consult...","+ 91  11 33069888",""
"AMI Placement Services","+ 91  11 33086762",""
"CL Recruitment Service","+ 91  11 33820670",""
"Unique Placement Solutions","+ 91  11 33426476",""
"Resting India Pvt Ltd","+ 91  11 33850035",""
"Quick Call","+ 91  9999973021",""
"Careermovez Consultants Pvt...","+ 91  11 33067889",""
"Successful Point And Consul...","+ 91  11 33453643",""
"Reinforce Solutions","+ 91  11 33063696",""
"Exlent Recruiters Job Place...","+ 91  11 33060996",""
"Luvkush Enterprises","+ 91  11 33638107",""
"Jobs Hunt Solution","+ 91  11 33743735",""
"Jobs Expert","+ 91  11 33984270",""
"Empyreal Realty Consultant","+ 91  11 33413347",""
"Jobs Worldwide","+ 91  11 33852976",""
"Sandeep Placement","+ 91  9818483750",""
"Aasaanjobs","+ 91  11 33870429",""
"Success Business Solutions","+ 91  11 33415659",""
"Evergreen Aviation Academy","+ 91  11 33496112",""
"V Tech Solution","+ 91  11 33075501",""
"Joblinkers India","+ 91  120 4561464",""
"Niyukti Consultancy","+ 91  11 33853290",""
"Phoenix India Placement Ser...","+ 91  11 33062512",""
"Agrima Services","+ 91  11 33981160",""
"Osca Resources (A Unit Of S...","+ 91  11 33870441",""
"Jobs 99","+ 91  11 33638908",""
"Kelvin Recruiters Pvt Ltd","+ 91  11 33436511",""
"Jet Point Placement","+ 91  11 33069336",""
"Success Seeker","+ 91  11 33638733",""
"Alvin Workforce Solution","+ 91  11 32319574",""
"YNB Carrier Solutions","+ 91  11 33725064",""
"K S HR Personnel Services P...","+ 91  11 33495284",""
"Career Kendra","+ 91  11 33850093",""
"Unitech Man Power And Place...","+ 91  11 33822520",""
"James Enterprises","+ 91  9891187575",""
