"Name","Phone","Address"

"Shalu Handtools Agriculture Im...","+ 91  1882 501012","House No-58, Ward No-5,, Hoshiarpur - 146001, Sarhalla Road, Gardhiwala"
"Agricultural Implements Associ...","+ 91  1882 252756","C/O Sonalika Agricultural Industry, Indl. Estate Hohiarpur , Punjab, Hoshiarpur - 146001"
"National Agriculture","+ 91  9815748000","Hoshiarpur - 146001"
"Ashirwad Agriculture Farm","+ 91  1882 292929","Hoshiarpur - 146001, Vpo Bassi Purani"
"The Marulla Co Operative Agric...","+ 91  9417847007","Hoshiarpur - 146001"
"Partap Agriculture Traders","+ 91  9417478826","Afgan Road, Hoshiarpur - 146001, Chara Mandi"
"The Gera Cooperative Agriculture","+ 91  9814182463","Hoshiarpur - 146001"
"Ruddra Agriculture Industries","+ 91  9257241324","Near Libra Motors,, Jalandhar Road,, Hoshiarpur - 146001"
"New Moga Agriculture Industries","+ 91  9463906101","Industrial Area, Hoshiarpur - 146001, Opp ITI Jalandhar Road"
"G S Agriculture Industries","+ 91  1882 251222","10 A Ind Estate, Hoshiarpur - 146001, Jalandhar Road,"
