"Name","Phone","Address"

"National Agriculture","+ 91  9815748000","Hoshiarpur - 146001"
"National Bakery","+ 91  1882 230635","Court Road, Hoshiarpur - 146001, Session Chowk"
"National Insurance Limited","+ 91  9915048726","Division Office :, Phagwara Road,, Hoshiarpur - 146001"
"National Traders","+ 91  9888609500","Hoshiarpur ,, Hoshiarpur - 146001"
"National Trading Company","+ 91  9779063771","Hazipur,, Hoshiarpur - 146001"
"National Agro Supply Co Operat...","+ 91  9464212265","Hoshiarpur - 146001"
"National Tech Driving School","+ 91  1882 254088","Hoshiarpur Bus Stand Road, Hoshiarpur - 146001"
"National Rexine Cloth House","+ 91  1882 520392","Red Road, Hoshiarpur - 146001, Opposite Punnu Di Chakki"
"National Footwear","+ 91  1882 229735","Jalandhar Road, Hoshiarpur - 146001, Near Balmiki chowk"
"National TV Training And Repai...","+ 91  9417372792","Jalandhar Road, Hoshiarpur - 146001, Kamalpur"
"National Agro Supply Sewa Kendra","+ 91  9463384299","2, Mandir Ke Pas, Hoshiarpur - 146001, Amber Hotel"
"National Bank For Agritculture...","+ 91  1882 244270","Central Town, Gali No.1, Satehari Road, Hoshiarpur - 146001"
"National Card Gallery","+ 91  1882 502299","Hoshiarpur - 146001, Bzr Vakilan"
"National Seed Store","+ 91  9872070420","2, Mandir Ke Pas, Hoshiarpur - 146001, Purewal Hospital"
"National Seed Store","+ 91  9888276905","Railway Road, Garhshanker, Hoshiarpur - 144527"
"National Youth Development Centre","+ 91  9417082627","54,Ground Floor, Ashiarwad Building, Talwara Township, Hoshiarpur - 144216, Vidhya Enclave Main Market"
"Punjab National Bank","+ 91  1884 244757","Mahilpur, Hoshiarpur - 146105, Block Gondpur"
"Punjab National Bank","+ 91  1882 220978","Jalandhar Road, Hoshiarpur - 146001"
"Punjab National Bank","+ 91  1882 244004","Mukerian, Hoshiarpur - 144211"
"Punjab National Bank","+ 91  1882 220875","Hoshiarpur - 146001, New Subzi Mandi"
