"Name","Phone","Rating","Votes","Locality","City"
"Shiv Shakti Acharya Medicine Shoppe","+ 91  9418821802","5.0","1","Kangra Ho","Kangra"
"Goswami Medicines Store","+ 91  8649834693","5.0","1","Jawalamukhi","Kangra"
"Face 3 Unisex Hair Spa Salon","+ 91  863048468","","0","Jawali","Kangra"
"Shiv Shakti Acharya Medicine Shoppe","+ 91  9497108908","5.0","1","Kangra Ho","Kangra"
"4 Seasons","+ 91  8254318815","5.0","4","Raja Ka Talab","Kangra"
"VK Medicines","+ 91  9810014034","5.0","1","Lanj","Kangra"
"All Medicine Store","+ 91  9448213486","5.0","2","Baijnath","Kangra"
"Sheela Clinic Of Electro Homeopathic Medicine","+ 91  988423617","4.9","31","Baijnath","Kangra"
"Care 4 You Healthcare","+ 91  893629419","5.0","2","Palampur","Kangra"
"5 Fulli Gardens","+ 91  8680608373","","0","Shahpur","Kangra"
"Pammit Health Care Physiotherapy Laboratory Medicines","+ 91  8248070165","4.7","8","Panchrukhi","Kangra"
"VK Medicines","+ 91  9860828377","5.0","1","Lanj","Kangra"
"Shiv Shakti Acharya Medicine Shoppe","+ 91  9421903528","5.0","1","Kangra Ho","Kangra"
"G. S. R Medicines","+ 91  9477808007","","0","Rait","Kangra"
"All Medicine Store","+ 91  9467741346","5.0","2","Baijnath","Kangra"
"Shankar Board Processors Unit 2","+ 91  9259846014","4.0","2","","Kangra"
"All Medicine Store","+ 91  9416521217","5.0","2","Baijnath","Kangra"
"Himalayan Heal Ayurvedic Medicine Manufacturer","+ 91  8476504739","5.0","2","Sansarpur Terrace","Kangra"
"Sunny Confectionery Wholesaler","+ 91  9997872303","","0","Fatehpur","Kangra"
"Sheela Clinic Of Electro Homeopathic Medicine","+ 91  9868806245","4.9","31","Baijnath","Kangra"
"Dr Garg Clinic Medicine","+ 91  9860729119","4.8","9","Pathiar","Kangra"
"Pammit Health Care Physiotherapy Laboratory Medicines","+ 91  8223026609","4.7","8","Panchrukhi","Kangra"
"Goswami Medicines Store","+ 91  8634327336","5.0","1","Jawalamukhi","Kangra"
"Himalayan Heal Ayurvedic Medicine Manufacturer","+ 91  8460016111","5.0","2","Sansarpur Terrace","Kangra"
"Sheela Clinic Of Electro Homeopathic Medicine","+ 91  9833253752","4.9","31","Baijnath","Kangra"
"Image 3 Luxry Salon","+ 91  9865499032","4.3","7","Jawali","Kangra"
"Himalayan Heal Ayurvedic Medicine Manufacturer","+ 91  8471604594","5.0","2","Sansarpur Terrace","Kangra"
"All Medicine Store","+ 91  9431319355","5.0","2","Baijnath","Kangra"
"Dr Garg Clinic Medicine","+ 91  9826596907","4.8","9","Pathiar","Kangra"
"Goswami Medicines Store","+ 91  8637876917","5.0","1","Jawalamukhi","Kangra"
"Shiv Shakti Acharya Medicine Shoppe","+ 91  9415698304","5.0","1","Kangra Ho","Kangra"
"Shiv Shakti Acharya Medicine Shoppe","+ 91  9425457210","5.0","1","Kangra Ho","Kangra"
"Way 2 My Shop","+ 91  7037855121","4.0","2","Near Sbi","Kangra"
"Pammit Health Care Physiotherapy Laboratory Medicines","+ 91  8236886518","4.7","8","Panchrukhi","Kangra"
"Pammit Health Care Physiotherapy Laboratory Medicines","+ 91  8296241907","4.7","8","Panchrukhi","Kangra"
"VK Medicines","+ 91  9881230005","5.0","1","Lanj","Kangra"
"Himalayan Heal Ayurvedic Medicine Manufacturer","+ 91  8422771712","5.0","2","Sansarpur Terrace","Kangra"
"Dr Garg Clinic Medicine","+ 91  9897642476","4.8","9","Pathiar","Kangra"
"Pammit Health Care Physiotherapy Laboratory Medicines","+ 91  828835649","4.7","8","Panchrukhi","Kangra"
"Dr Garg Clinic Medicine","+ 91  9846600466","4.8","9","Pathiar","Kangra"
"Dr Garg Clinic Medicine","+ 91  9822636120","4.8","9","Pathiar","Kangra"
"Goswami Medicines Store","+ 91  8633296906","5.0","1","Jawalamukhi","Kangra"
"G. S. R Medicines","+ 91  9496810049","","0","Rait","Kangra"
"Sheela Clinic Of Electro Homeopathic Medicine","+ 91  9844308869","4.9","31","Baijnath","Kangra"
"All Medicine Store","+ 91  9487524002","5.0","2","Baijnath","Kangra"
"Sheela Clinic Of Electro Homeopathic Medicine","+ 91  9843814714","4.9","31","Baijnath","Kangra"
"Himalayan Heal Ayurvedic Medicine Manufacturer","+ 91  8417943794","5.0","2","Sansarpur Terrace","Kangra"
"Goswami Medicines Store","+ 91  8615986037","5.0","1","Jawalamukhi","Kangra"
"City Automobiles 2","+ 91  18979495819","4.5","4","Kangra Ho","Kangra"
"VK Medicines","+ 91  9852558918","5.0","1","Lanj","Kangra"
