"Name","Phone","Address"

"Distributors Chemind","+ 91  9387277430","S M Complex College Road, Palakkad - 678001"
"Distributors Co.","+ 91  9745533603","Pattambi Road,, Palakkad - 678001"
"Micromax Distributor","+ 91  7411107692","Sreevalsam, Vadaparambu, Kannadi, Palakkad - 678701, Near Water Tank"
"Melco Distributors","+ 91  466 2201322","Melethil Complex,Pattambi, Kuttanad, Palakkad - 679533"
"Gregorious Distributor","+ 91  491 3200599","Sree Bhavan, Gangothri Nagar, Puthur, Palakkad - 678005, puthur"
"Mayuara Distributor","+ 91  491 2557853","1/814, Mp Road, Olavakkot, Palakkad - 678002, Olavakkode Jn"
"Arpan Distributors","+ 91  9847710711","ASP Plaza, Priyadharsini Road, Palakkad City, Palakkad - 678014, Opposite"
"D N J Distributors","+ 91  9946097176","Safa Complex, Jaya Mata College, Palakkad City, Palakkad - 678014"
"Raga Distributors","+ 91  9947659756","Head Post Office, Palakkad City, Palakkad - 678014"
"Ummer Firroz Distributor","+ 91  9745359200","Alathur, Palakkad City, Palakkad - 678014"
