"Name","Phone","Address"

"OYO Rooms","+ 91  9953350145",""
"OYO Rooms","+ 91  9953350145",""
"OYO Rooms","+ 91  9953350145",""
"OYO Rooms","+ 91  9953350145",""
"OYO Rooms","+ 91  9953350145",""
"OYO Rooms","+ 91  9953350145",""
"SIGNATURE CREST HOTEL & APA...","+ 91  11 33746212",""
"Sanjoy Lodge","+ 91  11 33430606",""
"Stay Royal","+ 91  11 33986179",""
"LE REGENT","+ 91  11 33076058",""
"Manraj Guest House","+ 91  11 33439853",""
"Satya Palace Hotel","+ 91  11 33639432",""
"The Castle","+ 91  11 33453017",""
"Swastik Guest House","+ 91  11 33428027",""
"The Abodes Guest House","+ 91  11 33427961",""
"Ambrosia Guest House And Se...","+ 91  11 33081008",""
"Shiv Sakhi Stay Home","+ 91  11 33981152",""
"Green Earth","+ 91  11 33057431",""
"HOTEL TRANSIT","+ 91  11 26782410",""
"Baljeet Lodge","+ 91  11 26100078",""
"Room On Call","+ 91  7065544388",""
"Ramanujam Lodging House","+ 91  11 25722938",""
"Hotel Grand Plaza","+ 91  11 43528336",""
"FabHotels","+ 91  124 2349999",""
"Sufian Residency","+ 91  11 41827786",""
"Hotel Green Palace","+ 91  11 46786786",""
"Hotel Kay Nine","+ 91  124 4252636",""
"Kastle Guest House","+ 91  11 23272694",""
"INN RAKESH MINAR","+ 91  124 4002446",""
"Luxury Suites And Hotels","+ 91  124 4002546",""
"Hotel Shiv","+ 91  11 41755600",""
"JMD Guest House","+ 91  9899644494",""
"Grace Guest House","+ 91  129 2410469",""
"Hotel Maharani Lodge","+ 91  11 23539800",""
"Divine Guest House","+ 91  11 40687486",""
"Kapoor guest house","+ 91  11 24315612",""
"Hotel J.R. International","+ 91  11 23556441",""
"Fab Hotels","+ 91  11 45587272",""
"De Hocks Deluxe Hotel.","+ 91  11 23583480",""
"Wow Hotelz","+ 91  124 4031619",""
"SUNNY GUEST HOUSE","+ 91  11 23312909",""
"Central Guest House","+ 91  11 41827599",""
"BALAJI HOUSE","+ 91  11 40546006",""
"Batra Guest House","+ 91  11 27674885",""
"Steel Authority Of India Emplo...","+ 91  11 65343841",""
"Sweet Inn","+ 91  11 26194802",""
"HOTEL MAHADEV","+ 91  9990238608",""
"New International Inn","+ 91  11 26437391",""
"Super Guest House","+ 91  9899090547",""
"Priya Guest House","+ 91  11 23266714",""
"Prakash Guest House","+ 91  11 45069753",""
"Dev Dharam Kanta","+ 91  9711090052",""
"Noidas Guest house","+ 91  9910753188",""
"Auchin Leck Sainik Aram Gah","+ 91  11 23963265",""
"LODGE A-3S","+ 91  11 41012509",""
"Noida guest house","+ 91  9599266572",""
"AAE","+ 91  9810287648",""
"Hira Palace","+ 91  9953300777",""
"SHEESH MAHAL GUEST HOUSE","+ 91  11 26254670",""
"Gajraj Hotel","",""
"ASHOKA GUEST HOUSE","+ 91  11 23861412",""
"Hotel PG International Inn","+ 91  9899791113",""
"Shivlok Palace Hotel","+ 91  9718365946",""
"Signature Palace.","+ 91  11 23588747",""
"Hotel Metro Inn","+ 91  11 23581142",""
"HOTEL SHANTI PALACE","",""
"Shahni Guest House","+ 91  11 23533562",""
"Itmenaan Lodges Private Ltd","+ 91  11 26122509",""
"Divine Residency","+ 91  11 25105091",""
"Siddhi Vinayak Transport Tempo...","+ 91  9266387018",""
"Hotel Hindusthan International","+ 91  11 24334114",""
"PEARL GUEST HOUSE","+ 91  7840044000",""
"Jai Lodge","+ 91  9911140524",""
"city lodge","+ 91  8130486514",""
"O Pee Residency","+ 91  7838075426",""
"Star Woods Inn Bed And Breakfast","+ 91  11 41626608",""
"Daisy Home","+ 91  11 26226700",""
"PANKAJ GUEST HOUSE","+ 91  9999807217",""
"Sawan Palace Guest House","+ 91  11 23561937",""
"Moon Palace Deluxe Hotel.","+ 91  11 23587638",""
"Sachin Goods Carrier","+ 91  9210218129",""
"X. P. S. Cargo Services","+ 91  120 4779102",""
"Kashi Residency","+ 91  8800245132",""
"Acolyte Hospitality Private Li...","+ 91  120 4260000",""
"Chaudhary Tour & Travels","+ 91  9212446807",""
"BALAJI TRAVELS & ROOM BOOKING","+ 91  11 65672464",""
"Shubham palace guest house","+ 91  9971040438",""
"Neo Zone","+ 91  11 25920630",""
"Capital Guest House","+ 91  9971346540",""
"Deepak Guest House","+ 91  11 29238719",""
"Rajendera Guest House","+ 91  9560014141",""
"Sharma Inn","+ 91  8505823212",""
"Sri Balaji Inn","+ 91  11 23987456",""
"Vansh Carrier","+ 91  9540070917",""
"Lohchab Tempo Service","+ 91  9873116146",""
"GUEST INN","+ 91  11 25517080",""
"Nexgenn Concierge Services","+ 91  9560230946",""
"The Galaxy Tours N Travels","+ 91  120 3018006",""
"Kumar Holiday Inn","+ 91  11 26412535",""
"Atithi Guest House","+ 91  9910788031",""
"Pratham Guest House","+ 91  124 4049231",""
"Noida Guest House","+ 91  120 2512337",""
"City Hotel & Banquet","+ 91  120 24372088",""
"Makeover Hair Stylist","+ 91  9953658660",""
"OYO ROOMS EAST DELHI","+ 91  9953350145",""
"Rai Sahab Guest House","+ 91  11 26410614",""
"AARYAN GUEST HOUSE","+ 91  11 65293673",""
"Comfort Inn","+ 91  9810369308",""
"Juneja House","+ 91  11 24372730",""
"Satwah 29 guest house","+ 91  9990336987",""
"Comfort BnB","+ 91  11 24624394",""
"GARG GUEST HOUSE","+ 91  11 26195693",""
"CITI HOUSE","+ 91  11 26194802",""
"Chander Tour & Travels","+ 91  9968795863",""
"Janta South Indian Lodge.","+ 91  11 41698686",""
"Sidharata Tourist Lodge","+ 91  11 22351738",""
"G S Guest House","+ 91  11 23586490",""
"AMAR GUEST HOUSE","+ 91  11 23585341",""
"SHREE LODGE.","+ 91  11 23581556",""
"New -Like Dx Guest House","+ 91  11 23587333",""
"HOTEL DEEP PALACE","+ 91  11 28750041",""
"Hill City Lodge","+ 91  9211576488",""
"Anshuman Guest House","+ 91  9560745761",""
"The Executive Suites","+ 91  124 2572472",""
"JAI Shree balaji lodge","+ 91  9560079522",""
"Dev Residency","+ 91  9990253782",""
"Laxmi Villa","+ 91  124 4707101",""
"Bridge View Tourist Lodge","+ 91  11 43562932",""
"Blue Sapphire Hospitality","+ 91  9873969888",""
"RK VILLA","+ 91  120 4566134",""
"Oro Homes","+ 91  120 4380903",""
"Kashyap guest house","+ 91  9990407222",""
"Shree krishna lodge","+ 91  8527346566",""
"RR LODGE","+ 91  9711930622",""
"Bhaskar Louge","+ 91  120 2734043",""
"Bhaskar lodge","+ 91  7827283564",""
"Aggarwal Lodge","+ 91  9350938138",""
"Citi Lodge","+ 91  120 2793020",""
"Ghanshyam Lodge","+ 91  120 2856040",""
"Ashu Bhai","+ 91  9911017565",""
"A K Chauhan Chandrapal","+ 91  9990456893",""
"Sonu Enterperises","+ 91  8510084689",""
"Simmi Auto Service","+ 91  9015341856",""
"Jai Singh Gaur","+ 91  9818277304",""
"Aarush Paying Guest Accomodation","+ 91  9540292310",""
"Mohd Asif","+ 91  8979540043",""
"Bholu Crane & Transport Service","+ 91  9560347494",""
"Print House","+ 91  11 29946413",""
"Rampal palace","+ 91  11 26944442",""
"Mahadev Tubewell Boaring","+ 91  9312166188",""
"UV Holidays India","+ 91  9910006266",""
"Sai Basera Guest House","+ 91  8743097273",""
"Yaad Raam Place","+ 91  8826587895",""
"Vikram Palace Guest House","+ 91  9650221089",""
"Vinod Kumar Motors Transport","+ 91  9650661673",""
"Kedars bed & breakfast","+ 91  9958922662",""
"Kedars bed and breakfast","+ 91  9650225550",""
"K Residency","+ 91  9818943916",""
"sanctuary travels","+ 91  7838256300",""
"Vikram Tour & Travels","+ 91  9953991094",""
"Batra Holiday Home","+ 91  11 24318259",""
"Rajput Tempo Transport Service","+ 91  9990522861",""
"Fariya Transport","+ 91  9266974974",""
"Sheesh mahal guest house","+ 91  9716782994",""
"Raj lodge services","+ 91  11 26574523",""
"Amazing Places","+ 91  9891760092",""
"EXPAT HABITAT CENTRE","+ 91  11 41881313",""
"Gym - Colosseum Fitness Services","+ 91  9971229181",""
"Prime Security Services","+ 91  11 65171542",""
"Avantika Inn","+ 91  11 25769370",""
"HARISH HOUSE","+ 91  8826517086",""
"Uphar Guest House","+ 91  11 26190748",""
"Janta Lodge","",""
"Saini house","+ 91  9958567145",""
"ROYAL INN","+ 91  11 62345678",""
"Sarah Lodge","+ 91  11 23910379",""
"Jay Bees","+ 91  9810075886",""
"Dimple Lodge","+ 91  11 23583683",""
"Ambar Hotel","+ 91  11 23965081",""
"Raj Guest House.","+ 91  11 41698432",""
"HOTEL PREM deluxe","+ 91  11 23523438",""
"Apsara Tourist Lodge","+ 91  11 23527121",""
"Hotel Vin Inn","+ 91  11 23580773",""
"Amar Lodge","+ 91  7838990767",""
"SUNNY LODGE","+ 91  11 23586327",""
"New Like Dx Guest House","+ 91  11 23587333",""
"HOTEL THE SUNDER","+ 91  9818979847",""
"Rajesh Ent","+ 91  8010764588",""
"Aashirwad house","+ 91  8860036957",""
"MANISH TRAVELS","+ 91  11 43510699",""
"Service","+ 91  9818899268",""
"M/S B.S.Nagi","+ 91  9210312688",""
"The Dream House Nine","+ 91  9818962603",""
"Service In G.K","+ 91  11 65193381",""
"Ajay Jain Service","+ 91  9873810165",""
"Govt Service","",""
"Ankit Geol Service","+ 91  9980503943",""
"Sahyog Guest House","+ 91  11 27055418",""
"Krishna Lodge","+ 91  120 2790557",""
"Bhardwaj Tempo Service","+ 91  9416756478",""
"Time Travels","+ 91  11 45606666",""
"Premchand Tractor Wala","+ 91  9718105123",""
"Guild Infrastructure","+ 91  9643040849",""
"Millenium","+ 91  9999842400",""
"Yadav Heavy Loading","+ 91  9810483043",""
"Service Shop","+ 91  9711734502",""
"Sulekh Bansal Service","+ 91  9213568833",""
"Sonu Pandey","+ 91  9718396842",""
"Shri Krishana Packers & Movers","+ 91  124 3292911",""
"Govt Service","+ 91  9268176947",""
"Mittal Service","+ 91  9810938742",""
"Aashi Guest House","+ 91  9555221546",""
"ADITYA GUEST HOUSE","+ 91  8527336263",""
"Baba Trilok Tempo Service","+ 91  9654590305",""
"Anchal Tour & Travels","+ 91  11 64620211",""
"Jai Maa Durga Heavy Loading","+ 91  9650713412",""
"Sail Lodi Road","+ 91  9818544714",""
