"Name","Phone","Address"

"Khalsa College","","Khalsa College Campus, Chheharta Railway Station, Amritsar - 143105, Chheharta"
"Amritsar College Of Engineerin...","+ 91  183 5069536","G.t. Road, Amritsar - 143001"
"Bbk Dav College For Women","+ 91  9878768008","1, Amritsar Punjab, Amritsar - 143002"
"Khalsa College For Women","+ 91  183 2258207","G T Rd, Amritsar - 143001"
"Khalsa College","+ 91  9814518877","3, Amritsar Punjab, Amritsar - 143002"
"Government Medical College Amr...","+ 91  183 2426918","Circular Road, Amritsar - 143001"
"Satyam Institute Of Engineerin...","+ 91  8437075072","ramtirath road, kotla doon, Amritsar - 143002"
"Global Institute Of Management...","+ 91  9915757932","Amritsar - 143002"
"Dav College Of Education","+ 91  183 2559648","Amritsar - 143001, Beri Gate"
"Dav College","+ 91  183 2551872","Katra Sher Singh Rd, Amritsar - 143001"
"Govt Dental College","+ 91  183 2223235","Hukam Singh Rd, Amritsar - 143001"
"Hindu College","+ 91  183 2556824","Dhab, Amritsar - 143001, Dhab Khatikan"
"Gyanm College Of Competitions","+ 91  9592042233","Scf-12,, Kabir Park Market,, Amritsar - 143001, Opp. Guru Nanak DEV University,"
"Shree Lakshmi Narayan Ayurvedi...","+ 91  183 2551053","Sant Tulsi DAS Mg, Amritsar - 143002, O/S Logarh Gate"
"Shahzada Nand College For Girls","+ 91  183 2502423","Shahzada Nand College For Girls, Amritsar - 143001, Amritsar"
"Govt Medical College","+ 91  183 2220618","Circular Rd, Amritsar - 143001"
"Shahzada Nand College For Women","+ 91  183 2502690","Maqbool Rd, Amritsar - 143001, Green Avenue"
"Swami Satyanand College Of Mgm...","+ 91  183 5023633","Ajnala Rd, Amritsar - 143001, Blk-A,Guru Amardass Avenue"
"Dav College","+ 91  183 2553377","Katra Sher Singh, Amritsar - 143006"
"Khalsa College Of Pharmacy","+ 91  183 5027000","Gt Road, Ajit Nagar, Amritsar - 143001, Near ICICI Bank"
"D A V College","+ 91  183 2534971","Katra Sher Singh, Amritsar - 143006"
"Sri Guru Teg Bahadur College","+ 91  183 2551105","Mahma Singh Rd, Amritsar - 143001"
"Amritsar College Of Engineerin...","+ 91  183 5069532","12 Km. Stone, G.t.road, Amritsar - 143001, Amritsar - Jalandhar"
"Anand College Of Education For...","+ 91  183 2744301","Batala Road, Amritsar - 143001"
"Guru Nanak English Girls College","+ 91  183 6268146","Bangh Khesian Teh-Goraya, Distt-Jalandhar, Amritsar - 143001"
"Amritsar College Of Engg & Tech","+ 91  183 2440675","Amritsar Jalandhar G T Rd, Amritsar - 143001, Mananwala"
"Trai Shatabdi Guru Gobind Sing...","+ 91  183 2544910","Amritsar - 143001"
"Khalsa College Of Education","+ 91  9815150030","1 Khalsa Coll Campus, Amritsar Pujab, Amritsar - 143002"
"Sri Guru Teg Bahadur College O...","+ 91  9888754601","Khankot, Amritsar - 143501"
"S V Memorial College Of Nursing","+ 91  1871 2783517","Batala Rd, Batala, AMRITSAR - 143505, Nr Verka, Mukhala"
"Sharda University","+ 91  8447394358","Amritsar - 143001, Hotel Narulla's Aurrum"
"Mata Charan Kaur College Of Pu...","+ 91  183 5060598","Pink Palace Partap Nagar G . T Road, Sec Add Tunga Wali Puli Majitha Road, Amritsar - 143001"
"RV College","+ 91  183 2212277","Rani Ka Bagh, Amritsar - 143001, Opp. District Library"
"S R Govt College For Women","+ 91  183 2225818","Amritsar - 143001, Nr District Courts"
"S.N. College Jouse","+ 91  183 2220034","S.n. College Jouse, Amritsar, Amritsar - 143002"
"S.B.S. College Of Pharmacy","+ 91  183 2245792","Patti, Amritsar - 143001, Amritsar"
"D.R. Modern Sr. Sec. School & ...","+ 91  183 2258222","Gt Road,Opposite Cococola Factory,Chheharta, Amritsar - 143001"
"Baba Kuma Singh Ji Engineering...","+ 91  183 2384311","Gurusar Satlani Sahib, Hoshiar Nagar, Amritsar - 143001"
"Icfai National College Inc","+ 91  183 5070509","B-30 Distt Shopp Cmplx, Ranjit Avenue, Amritsar - 143001"
