"Name","Phone","Address"

"Attal Automobiles","+ 91  183 2545588",""
"Arneja Honda","+ 91  183 2579201",""
"Speedways Hero","+ 91  183 2210980",""
"Sangam TVS","+ 91  183 5050707",""
"Speedways","+ 91  183 2562517",""
"Narain Auto Agency","+ 91  9855204334",""
"Jassi Motors Corp","+ 91  183 2566657",""
"Freedom Bicycle India (P) Limited","+ 91  183 2583351",""
"Cosmo","+ 91  9872204689",""
"KHALSA AUTO DEALER","+ 91  8567009394",""
"Shreeji Automobiles","+ 91  9876646468",""
"Billa Vulcanising & Cycle Works","+ 91  183 2226147",""
"M K Motors","+ 91  9815988022",""
"raj Auto Centre","+ 91  9217480436",""
"Lucky auto dealer","+ 91  183 5066681",""
"Jeeva Auto Dealer","+ 91  9888316216",""
"R S Motors","+ 91  183 5062682",""
"M K Motors","+ 91  183 2529900",""
"Novelty Auto","+ 91  183 2222797",""
"Vohra Enterprises","+ 91  9872017840",""
"Manchanda Auto Dealer","+ 91  183 2226747",""
"A S Khera Rickshaw Works","+ 91  183 2481274",""
"Bitt Cycle Rickshaw Company","+ 91  183 2272108",""
"Salochan Enterprises","+ 91  183 2491935",""
"Francis Automobile","+ 91  9878832906",""
"Krishna Auto Deals","+ 91  9803005033",""
"BHATIA MOTOR & FINANCIAL SERVICE","+ 91  9855242757",""
"KARTAR MOTORCYCLE HOUSE","+ 91  9888241525",""
"VOHRA MOTORS","+ 91  183 2270008",""
"anand Motors","+ 91  9814321243",""
"Star motor","+ 91  9815114015",""
"Shiva auto dealer","+ 91  9814198072",""
"TULI MOTORS","+ 91  9888657819",""
"S K auto world","+ 91  9814907080",""
"Aman Motors","+ 91  183 2556084",""
"Bedi Automobile","+ 91  183 2563604",""
"SUBASH AUTO CENTER","+ 91  9814156166",""
"Friends Auto Dealer","+ 91  9814405042",""
"Rahul bike dealer&bakery","+ 91  8427266021",""
"Sunny TVS","+ 91  9814457552",""
"Casmo TVS","+ 91  183 2586248",""
"Raghav Motors","+ 91  9316606060",""
"Lucky & Sharma Auto Dealer","+ 91  9872643809",""
"Rohit motors","+ 91  9988242382",""
"Tanny Motors","+ 91  183 2279696",""
"Judge Motor Store","+ 91  7814823235",""
"Arora Auto Dealer","+ 91  183 2520875",""
"Arora Auto Spares","+ 91  8437721111",""
"New Gupta auto spares","+ 91  9888632931",""
"KHERA MOTORS","+ 91  8427334716",""
"Singh Autos","+ 91  9814050157",""
"Ranjit TVS","+ 91  1871 244456",""
