"Name","Phone","Address"

"Gandhi Sports","+ 91  183 5182788","Main Bazar Chungi Wala, Sultanwind, Amritsar - 143021, Near Bhai Lalo Ji Mission Hospital"
"Reebok Store","+ 91  183 5092000","3 A,, Lawrence Road,, Lawrence Road, Amritsar - 143001"
"FOREVER SPORTS","+ 91  9780449861","Main road, Maqbool Road, Basant Avenue, Amritsar - 143001, OPPOSITE INCOME TAX OFFICE"
"Josan Sports","+ 91  183 2551511","Hall Bazar, JOSAN building, Amritsar - 143001, Opp smart plaza"
"SOBERS SPORTS","+ 91  9855121015","SHOP NO 3, LAWRENCE ROAD, Amritsar - 143001, khuranna market"
"L & B Exp-Imp Corporation","+ 91  183 5069364","964 Sec-3 Ranjit Avenue, Amritsar - 143001"
"Forever sports","+ 91  9646149522","Shop no.5, Maqbool rd., Amritsar - 143001, Nr. Income tax Chownk"
"SPORTS corner","+ 91  183 2556349","Hall bazar, Hall bazar road, Hall Bazar, Amritsar - 143001, near jama masjid"
"GULATI SPORTS","+ 91  9779771198","islamabad, Amritsar - 143001, opp thana"
"City Sports","+ 91  9646352528","New Market, Putligarh, Amritsar, G T Road, Putligarh, Amritsar - 143002"
"Vikram A S Enterprises","+ 91  9426023453","102 ,New Market,, G T Road,, Amritsar - 143001, Transport Nagar,"
"Aarti International","+ 91  183 2582742","337, East Mohan Nagar,, Main Road, Amritsar - 143001, Mohan Nagar,"
"Guru Nanak Ivory Works","+ 91  9815574935","207,, Focal Point,, Amritsar - 143001"
"DUA Gloves & Packages","+ 91  183 2257453","Amritsar - 143001, Basti Guzan"
"Surjit Kirpan Factory","+ 91  183 2548394","231, East Mohan Nagar, Amritsar - 143001"
"Teriot Handicrafts","+ 91  183 3092967","Plot No-52, Lane No. 5, 100 Ft Road,, Amritsar - 143001"
"Planet Sports","+ 91  183 5067612","Shop No. 4, Upper Ground Floor, Amstel Mall, Mall Road, Amritsar - 143001, Opposite Ritz Hotel"
"Bobby sports","+ 91  9815201366","Shop no 350, Durgiana temple road, Amritsar - 143001, Opp. Gol bagh hathi gate"
"P L Jain & Sons","+ 91  183 2545131","Shop Number 34, National Shopping Complex, Amritsar Bus Stand, Amritsar - 143001, Near Hide Market"
"M/S. Sachdev General Store","+ 91  183 6548428","Hall Bazar, Amritsar, Main Road, Amritsar - 143001, Opp Congress Bhawan"
"veena Traders","+ 91  9815102226","shop No 17, basement New Idh Market, Amritsar - 143001, bus Stand"
"Krishna Sports","+ 91  9356609962","Shop no 77-78, Hathi Gate, Amritsar - 143001, NEW CORPORATION MARKET"
"MADAAN SPORTS & BIG TOYS","+ 91  9256431253","Shop no 900/1, Gali kharasian, Amritsar - 143001, Ram bagh , near goal hatti chowk"
"mahajan store and general stores","+ 91  183 2544242","Hall Bazar, Amritsar - 143001, ramada hotel"
"Sobers sports","+ 91  183 2501828","Shop no 3, Khurana market, Lawrence Road, Amritsar - 143001, Near reebok showroom"
"Jabbal Ivory Works","+ 91  9815196999","717, Taran Taran Road, AMRITSAR - 143002, Chatiwind Canal, Guru Arjun DEV Nagar"
"Rajdeep Maan","+ 91  9814317137","35, Circular Road, Amritsar - 143001, Opposite Govt.Medical Collage"
"Fly Skate Trading Company","+ 91  9872838085","337/7, Durdhayana Mandir, Amritsar - 143001, Near- Railway Station, Main Road, Opp .- Golbagh"
"Prime Sports","+ 91  183 2505513","A-496, Ranjit Avenue, Amritsar - 143001, Near Gurudwara"
"Gupta Sports","+ 91  183 2226037","Shop Number- 37, Amritsar Bus Stand, Amritsar - 143001, Putlighar, New Market"
"ROBIN SPORTS","+ 91  8557063257","Gt Road, Amritsar - 143001, near khalsa college"
"BAWA SPORTS","+ 91  9888722681","islambad shop 67, kishan kot, Amritsar - 143001, near police statioin islamabad"
"BEDI SPORTS","+ 91  9646495549","kishan kot, Amritsar - 143001, islamabad"
"Kang telecom","+ 91  9773763330","maqbool road, Amritsar - 143001, green avenue"
"RINKU SPORTS","+ 91  183 2543423","SATO WALA BAZAAR, Katra Karam Singh, Amritsar - 143006, NEAR SAHARA NURSING HOME"
"city sports","+ 91  9814514141","ganga Building, Putlighar, Amritsar - 143001, p.o. khalsa collage"
"Royal gift shop","+ 91  8054627912","Sultanwind Road, Ajit Nagar, Amritsar - 143001, Near ravidass mandir"
"Manu Sports","+ 91  9878863634","GT road putlighar, Amritsar - 143002, Opp daily needs"
"Chohan sports","+ 91  9872721745","near easy day store, Amritsar - 143002, Sultanwind road"
"Pandit sports","+ 91  9815218191","Hatigate, main bazar, Amritsar - 143002, Hatigate"
"Punjab Sports","+ 91  183 2546387","Katra sher Singh, Amritsar - 143002, Opp UCO Bank"
"Dashmesh Sports & Educational ...","+ 91  9914325837","Batala Road, Amritsar - 143002, Near Civil Hospital, Kalanaur"
"Thakur Sports & Toys Centre","+ 91  9915071171","Railway Road, Beas, AMRITSAR - 143201"
"Maan Sports","+ 91  9417959255","35 Collage Market, jal amritsar Road, Rayya, Amritsar - 143112, Opp. Ex. Mla Mr. Dimpa"
"K S Arts Works","+ 91  1853 258635","203 Focal Point,, Mehta Road,, Mehta, Amritsar - 143114, Mehta,"
"Leverage Appliances","+ 91  40 27223360","29-228,New Vidyanagar, Hyderabad - 500056, Neredmet
(Also serves AMRITSAR)"
"Deepak Sports & Fitness","+ 91  9719054733","Pat Pat Sarai , Town Hall, Moradabad - 244001, Behind Kotwali"
"The Fitness Store","+ 91  164 5007878","Scf 78 Rose Garden Complex, G T Road, Bhatinda - 151003, Near Pizza Hut"
