"Name","Phone","Address"

"Ramvijay Florist","+ 91  9888001512",""
"Just Flowers","+ 91  183 2535222",""
"Krishna Enterprises","+ 91  183 2223167",""
"Feelings & Fragnances","+ 91  183 2570256",""
"Ricky Florist Govt Contractor","+ 91  183 2564550",""
"Priya Flower Dcoretion","+ 91  9878758123",""
"Paavan Traders","+ 91  9814056858",""
"Jeetu Florist","",""
"Gift n Greet","+ 91  183 2564146",""
"Vasu Flower House","+ 91  7837895922",""
"Fragrance","+ 91  9780461611",""
"Apsara florist","+ 91  9888780263",""
"Golden Flower Decoratior","+ 91  9872976453",""
"Duggal Flower","+ 91  8054173404",""
"RAJU FLORIST","+ 91  183 2530231",""
"RADHE KRISHNA FLORIST","+ 91  9781307688",""
"Flower Velly","+ 91  9653499226",""
"Raman Kumar New Flower Decoration","+ 91  9915008841",""
"flower point","+ 91  183 2562323",""
"Fernsnpetals","+ 91  7814888777",""
"HEAVENS FLORIST","+ 91  8727008997",""
"N P S Flower Corner","+ 91  9814140107",""
"AKSHAY GALLERY","+ 91  8054629105",""
"Deepak Flower Shop","+ 91  9465132844",""
"N P S Flower Centre","",""
"Parma Nand Jugal Kishore Phool...","+ 91  9814023028",""
"Rishi Flower Shop","+ 91  7837154070",""
"JAGDISH KUMAR FLOWER SHOP","+ 91  9815313014",""
"Sunil Flower Shop","+ 91  9814728637",""
"Raman kumar new flower decoration","+ 91  9915008841",""
"Flowerncakegallery.com","+ 91  8869990007",""
"Laneeds.com","+ 91  9919601304",""
"Flower N Flowers","+ 91  2462 245656",""
"100Cakes.com","+ 91  20 30869512",""
"New Sanjay Flower","+ 91  724 2431215",""
"Adil Flowers Decoration","+ 91  9414477629",""
"Carnations Flora","+ 91  771 4281428",""
