"Name","Phone","Address"

"Baba Autos","+ 91  183 2111103","GT Road, Jandiala Guru, Amritsar - 143115, Near Tarantal Bye Pass Road"
"Jaycee Strips & Fasteners Ltd","+ 91  183 2705222","386 100 Feet Road Focal Point ,, Feet Road, Amritsar,, Amritsar - 143001, Near Post Office"
"Sunrise Motors","+ 91  9914166511","239, Ali Bux Road, Amritsar - 143001, Hide Market"
"White Rock Solution","+ 91  9855235235","249 Sant Avenue, G T Road, Amritsar - 143001, Jalandhar"
"Automobile Kapoor (India) Pvt ...","+ 91  9038409384","Sc04, District Shopping Complex,, B-Block, Ranjit Avenue, Ranjit Avenue, Amritsar - 143001"
"Kapoor Automobiles","+ 91  183 2423757","Bye Pass Majitha Road, Khanna Nagar, Amritsar - 143001"
"P R Power Tools India Private ...","+ 91  183 2228284","Court Road, Amritsar - 143001, Behind Petrol Pump,Mission Estate"
"KAPIL AUTO ELECTRIC PARTS","+ 91  9876048387","GOAL BAGH AMRITSAR, Amritsar - 143001, OPP. CHATWAL PETROL PUMP"
"Kabir Automobile","+ 91  9517089786","Bagh Ramanand, Gali No 8, Amritsar - 143001"
"Bharat Auto Mobiles","+ 91  183 2293148","57,, Hussainpura ,Amritsar,, Amritsar - 143001, Near Gt Road,"
"Bajaj Pelzer Ltd","+ 91  183 2562358","92 C, The Mall ,Amritsar,, Amritsar - 143001, Near Bus Stand"
"Ajit auto agency","+ 91  9855758755","O/s hathi gate, Amritsar - 143001, Near balmilki mandir"
"Ajay auto dealer","+ 91  9814145454","Shop No. 1, Chaudhry market, Amritsar - 143001, Opp civil hospital"
"AMRIT SONS AUTOMOBILES","+ 91  9988189939","Shop no 10, DURGIANA MANDIR ROAD, Lohgarh Gate, Amritsar - 143006, OPP DURGIANA MANDIR"
"Impact Project PVT. LTD.","+ 91  183 2702270","Vill.& P. O. Khankot, G. T. Rd, By Pass, Amiritsar, Amritsar - 143001"
"Sabros Group Of Industries","+ 91  183 2502792","58, Anand Avenue, Amritsar - 143001"
"Bawa Automobiles","+ 91  183 2544907","3,, Amritsar,, Amritsar - 143001, Opposite Civil Line"
"Sangam Auto Mobiles","+ 91  9888858558","Main Road, Amritsar - 143001"
"Uppal Auto Center","+ 91  9878276432","Lahori Gate, Amritsar - 143001, Kulla Chowk,Baba Bidhi Chand Market"
"Miglani Auto Center","+ 91  9780983552","Chheharta Road O/S Sandhu Colony, AMRITSAR - 143002, Amritsar"
"Bedi Automobiles","+ 91  183 2563604","Putlighar, G T Road,, Amritsar - 143002, Opp Amar Jyoti School,"
"Hundal Motors","+ 91  9878617972","1332/42, Batala Road, Amritsar - 143001"
"Speedways Unit II","+ 91  183 2565514","298 ,, M M Malviya Road, Amritsar,, Ajit Nagar, Amritsar - 143001, Near Alpha One Mall"
"Auto Kruze","+ 91  9814524545","Jandiala Guru, Amritsar - 143115, Near G.T Road"
