"Name","Phone","Address"

"Umesh Malliram Designer Jew...","+ 91  183 6579777",""
"P C Jeweller Limited","+ 91  183 2400066",""
"Le Khanna Jewellers","+ 91  161 5052000",""
"Aurangabadkar Jewellers Mot...","+ 91  217 2626280",""
"Tanishq Showroom","+ 91  183 2403708",""
"Kalyan Jewellers","+ 91  183 2503433",""
"Reliance jewels","+ 91  183 2400250",""
"Nagi Jewellers","+ 91  183 2225738",""
"Sai gold india","+ 91  183 5050109",""
"Haryana Jewellery","+ 91  183 2543858",""
"Neel Kamal Jewellers","+ 91  183 6537528",""
"Darpan Lehnga House Western Un...","+ 91  183 5002985",""
"NEW LAKSHMI ORNAMENT HOUSE","+ 91  183 2222192",""
"Mohinder Singh Jewellers(Machi...","+ 91  183 2544178",""
"Gitanjali Jewels Gold & Precious","+ 91  183 2224466",""
"Tanishq Jewellers","+ 91  9216575756",""
"Devanshu Trading Co.","+ 91  183 5058689",""
"S S Chohan Jewellers","+ 91  183 2534577",""
"Radhe Radhe Jewellers","+ 91  183 2423232",""
"Chauhan Jewellers","+ 91  183 2546849",""
"Deepak Jewellers","+ 91  183 2521775",""
"B S Dhunna Jewellers","+ 91  183 2549362",""
"Kanchan Jewellers","+ 91  183 2545761",""
"P S Seth Sons","+ 91  183 5011444",""
"Nagi Jewellers","+ 91  183 2433178",""
"Khurana Jewellery House","+ 91  183 5055400",""
"Naveen Jewellers","+ 91  183 2547599",""
"Manohar Lal Raj Kumar","+ 91  183 2541386",""
"Pooja Jewellery Center","+ 91  183 2551226",""
"Malli Ram Jewellery House","+ 91  183 6544999",""
"PC Jeweller","+ 91  9910897647",""
"Gian Chand Kapoor Jewellers","+ 91  183 2224872",""
"New Lakshmi Ornament House","+ 91  183 2544241",""
"Durga Dass Seth Jewellers","+ 91  183 2227337",""
"Durga DAS Seth Jewellers","+ 91  183 2274104",""
"PEOPLES The diamond jeweller","+ 91  183 2222256",""
"Jain & Sons Jewellers","+ 91  183 2563414",""
"BOMBAY JEWELLERS","+ 91  183 2222652",""
"Shree Manohar LAL Raj Kumar Je...","+ 91  183 2221182",""
"Aabhushan Art Jewellery","+ 91  183 2560602",""
"Prince Jewellery","+ 91  183 2572239",""
"Satpal Johri Diamond Jewellers","+ 91  183 5096375",""
