"Name","Phone","Rating","Votes","Locality","City"
"Damp 2 Decor","+ 91  917809529","5.0","4","Jalandhar City","Jalandhar"
"Chocolates 4 You","+ 91  18141832405","4.9","61","Model Town","Jalandhar"
"Gupta Chemist","+ 91  7614293977","5.0","2","Jalandhar City","Jalandhar"
"Morning 2 Night","+ 91  9728499171","3.3","15","","Jalandhar"
"Amar Chemists And Druggists","+ 91  9883550816","4.7","7","Jalandhar City","Jalandhar"
"Reliance Jio 2","+ 91  7086402476","2.9","32","","Jalandhar"
"3 Ark Business Solutions","+ 91  9878609876","","0","","Jalandhar"
"Liquour Adda 5","+ 91  9622926037","3.6","23","Model Town","Jalandhar"
"4 Square Logic It Solutions","+ 91  18160049895","5.0","8","Amandeep Avenue ","Jalandhar"
"4 Genius Minds","+ 91  9878293853","3.0","2","Phagwara","Jalandhar"
"Dogra Chemists","+ 91  018145558820","4.2","6","Jalandhar City","Jalandhar"
"Winglish 2 English","+ 91  18181541793","4.7","82","Jalandhar City","Jalandhar"
"Fairdeal Chemists","+ 91  018111381798","3.3","4","Jalandhar City","Jalandhar"
"Pets 2 Home","+ 91  9197679323","3.8","38","Model Town","Jalandhar"
"3 Ark Printers","+ 91  7696975827","","0","Bhagat Bazar","Jalandhar"
"3 Star Finance","+ 91  9471692384","","0","Malsian Jalandhar","Jalandhar"
"Table No. 4 Catrers","+ 91  7835661580","4.9","11","Gopal Nagar","Jalandhar"
"Kendriya Vidyalaya No 4","+ 91  18166188911","2.8","2","Jalandhar City","Jalandhar"
"Abadpura Park - 2","+ 91  9881785528","3.9","49","Model Town","Jalandhar"
"5 Star Saloon","+ 91  9771314964","4.8","7","Kishanpur","Jalandhar"
"Beas Hostel Number 3","+ 91  7077183178","","0","","Jalandhar"
"Kalia Chemists","+ 91  18191376130","5.0","3","Jalandhar City","Jalandhar"
"Outpost 2","+ 91  8878458481","4.4","86","Mithapur","Jalandhar"
"Popular Chemist","+ 91  18119983223","4.3","12","Jalandhar City","Jalandhar"
"Ady 5","+ 91  834711059","","0","Sodal Road","Jalandhar"
"4 Way Taxi Services","+ 91  926053520","3.9","67","Jalandhar City","Jalandhar"
"Chopra Brothers Chemist & Druggist","+ 91  18152356306","5.0","1","Jalandhar City","Jalandhar"
"5 Star cakes & bakes","+ 91  8879741180","5.0","1","Jalandhar City","Jalandhar"
"Grover bros. chemists","+ 91  9813575002","3.5","2","Jalandhar City","Jalandhar"
"3 Star Geneal Store","+ 91  7389070830","","0","Opposite to Red Apple","Jalandhar"
"S. V  Chemists","+ 91  18195353985","4.3","7","Model Town","Jalandhar"
"Season 2 Salon","+ 91  18173567319","5.0","3","Model House","Jalandhar"
"Group 4 Security","","5.0","4","Model Town","Jalandhar"
"Adda Liquour 5","+ 91  7957615584","","0","Jalandhar City","Jalandhar"
"Glaxy Chemists & Druggists","+ 91  9624555277","3.0","2","Jalandhar City","Jalandhar"
"4 Square Logic","+ 91  8697492047","5.0","20","Near Railway Lines","Jalandhar"
"5 Rivers International","+ 91  018150816499","2.8","33","Jalandhar City","Jalandhar"
"5 Tara Dhaba","+ 91  8274065952","","0","Near curo mall","Jalandhar"
"Dream 2 Destination Consultancy","+ 91  9178790535","5.0","4","Jalandhar City","Jalandhar"
"3 Way Dhaba","+ 91  9741157337","","0","NEAR NANI CHA CHOWK ","Backside Bala Ji Mandir"
"4 Marla Associates (Closed Down)","","3.5","1","Jalandhar City","Jalandhar"
"Fat 2 Fit Gym","+ 91  9622807805","3.8","54","Jalandhar Cantt","Jalandhar"
"Police Station Div No. 4","+ 91  18173970469","2.7","18","Jalandhar City","Jalandhar"
