"Name","Phone","Rating","Votes","Locality","City"
"Vijaya Vallabh Provision Stores","+ 91  18874642745","","0","Hoshiarpur Ho","Hoshiarpur"
"Chauhan Milk Agency","+ 91  9028635839","","0","Near Sabzi Mandi ","Hoshiarpur"
"Guru Nanak Dairy And Grocery Products","+ 91  9876488331","5.0","4","Tanda","Hoshiarpur"
"Air Marketing Service","+ 91  9559081857","","0","","Hoshiarpur"
"Jassi Kirana Store","+ 91  9058856427","3.8","20","Tiba Sahib Gurudwara","Hoshiarpur"
"Khalsa Karyana Store","+ 91  9462688971","4.4","10","Bhangala","Hoshiarpur"
"Bubby Grossary Store","+ 91  7680878129","2.5","4","Dasuya","Hoshiarpur"
"Easy Day Express","+ 91  9833757009","4.1","196","Tanda","Hoshiarpur"
"Kuldeep And Rohan Kariaana Store","+ 91  942240184","3.7","25","Datarpur","Hoshiarpur"
"Natureway canteen","+ 91  9442517455","2.3","8","Ghogra","Hoshiarpur"
"Super Mart","+ 91  9730170058","4.2","62","Miani","Hoshiarpur"
"Sharma Dairy","+ 91  8425058192","","0","Tanda","Hoshiarpur"
"Public Dairy","+ 91  904140124","3.9","36","Gaushala Bazar","Hoshiarpur"
"Bhagwti Namkeen Bhandar Mukerian Hoshiyarpur","+ 91  8030994557","1.0","2","","Hoshiarpur"
"Gurdeep Singh Kirana Store","+ 91  18828101051","4.5","1","Hoshiarpur Ho","Hoshiarpur"
"Gurunanak Market","+ 91  9422063296","4.3","3","Mahilpur","Hoshiarpur"
"Shinde Di Dairy..","+ 91  9841264122","4.3","42","","Hoshiarpur"
"Deotsidh Enterprises","+ 91  9846068031","","0","Tanda Ram Sahai","Hoshiarpur"
"Surjit Karyana Store","+ 91  9883457138","","0","Todarpur","Hoshiarpur"
"Shri Guru Amardas Dairy Farm","+ 91  9495938092","5.0","16","Mukerian","Hoshiarpur"
"Malhi Dairy","+ 91  8194688822","","0","Ghoghra","Hoshiarpur"
"Akaal Dairy","+ 91  9546432233","","0","Hajipur","Hoshiarpur"
"MyCows Dairy Sweets and Pastry Shop","+ 91  9856883621","3.8","51","","Hoshiarpur"
"Upkaar Dairy","+ 91  9335950484","4.5","14","Civil Lines","Ludhiana"
"Jain Ji Bhujia Wale","+ 91  9878341050","4.5","6","Mukerian","Hoshiarpur"
"Aggarwal Traders","+ 91  9428738811","3.5","4","Hoshiarpur HO","Hoshiarpur"
"Punjab Mill Store","+ 91  18859326576","","0","Hoshiarpur Ho","Hoshiarpur"
"Easy Day Express","+ 91  8127618807","4.0","45","Dala","Hoshiarpur"
"Ds Dairy Farm","+ 91  9791596283","","0","Fateh Pur Khurd","Hoshiarpur"
"More For You","+ 91  8681859474","3.5","99","Kamalpur","Hoshiarpur"
"Nitish Fruit Company","+ 91  9513524292","5.0","2","","Hoshiarpur"
"Pal Dairy","+ 91  894883094","","0","Bershah","Hoshiarpur"
"Tony Kariyana Store","+ 91  9884009202","","0","Bhangala","Hoshiarpur"
"Sharma Dairy & Sweet Shop","+ 91  8460956722","4.0","2","Dhanoa","Hoshiarpur"
"Labhu Ram Kriyana Store","+ 91  9488436051","","0","","Hoshiarpur"
"Dhillon Dairy Farm","+ 91  9833544856","","0","","Hoshiarpur"
"Garg Villa","+ 91  974136923","4.7","7","","Hoshiarpur"
"Surinder Mohan Naresh Kumar","+ 91  18848555201","","0","Hoshiarpur Ho","Hoshiarpur"
"Kkm Shop","+ 91  8281298091","","0","Patti","Hoshiarpur"
"Posi Dairy Farm","+ 91  861529577","","0","","Hoshiarpur"
"Namdhari Super Store","+ 91  9886668265","4.3","22","Mukerian","Hoshiarpur"
"Kamal Karyana Store Nd Recharge Point","+ 91  8278748434","","0","","Hoshiarpur"
"Sukhdeep Pick UP Center","+ 91  9497967061","","0","Tanda","Hoshiarpur"
"Inderjit Karyns Store","+ 91  9866063969","","0","Mukerian","Hoshiarpur"
"Malhotra Grocery Store","+ 91  9191553223","5.0","2","Jalalpur","Hoshiarpur"
"Nresh Shop","+ 91  988266825","","0","","Hoshiarpur"
"Arun Taneja Punjab Mill Store","+ 91  18861235304","","0","Kamalpur","Hoshiarpur"
"L K G Retail","+ 91  18812494094","","0","Hoshiarpur HO","Hoshiarpur"
"Inderjit Kirana Store","+ 91  18897137830","","0","Hoshiarpur Ho","Hoshiarpur"
"Krishna Marriage Point","+ 91  9910792940","5.0","2","Gaushala Bazar","Hoshiarpur"
"Salgotra Grocery Store","+ 91  9737235689","4.3","2","Dasuya","Hoshiarpur"
"Right Price Store","+ 91  9898773833","","0","","Hoshiarpur"
"Happy Traders","+ 91  9826605721","5.0","2","Gardhiwala","Hoshiarpur"
"Moolnivasi General Store","+ 91  9414535934","3.2","17","Padrana","Hoshiarpur"
"Mycons Dairy Sweets & Pastry Shop","+ 91  9949862879","4.0","2","","Hoshiarpur"
"Sood Enterprises","+ 91  8597691915","2.3","13","","Hoshiarpur"
"Parmar Dairy","+ 91  9582592128","","0","Near Amroh Village","Hoshiarpur"
"Bakshi Shop","+ 91  9442542579","4.3","16","","Hoshiarpur"
"Sharma Agencies","+ 91  8820196461","","0","","Hoshiarpur"
"Umesh Arora Goldy Dairy","+ 91  8726788307","4.7","6","Old Talwara","Hoshiarpur"
"nela singh omkar singh dairy farm","+ 91  8621067005","","0","HOshiarpur HO","Hoshiarpur"
"Mithu Vegetable","+ 91  9050299867","","0","Gardhiwala","Hoshiarpur"
"Sharma Super Store","+ 91  9889664958","5.0","2","Harse Mansar","Hoshiarpur"
"Roshan Lal Ashwani Kumar Karyana Merchants","+ 91  9466077244","","0","","Hoshiarpur"
