"Name","Phone","Rating","Votes","Locality","City"
"Shivalik Ventures Pvt Ltd","+ 91  22 71184993","3.4","7","Lower Parel","Mumbai"
"Shivalik Realtor","+ 91  9765547481","","0","Panvel","Mumbai"
"Shivalik India Pvt Ltd","+ 91  22 30393182","4.8","2","Andheri West","Mumbai"
"Shivalik Developers (Eternity Mall)","+ 91  22 86997423","3.6","5","Wagle Industrial Estate-Thane West","Mumbai"
"Shivalik Venture Group Company Manas Realtors Pvt Ltd","+ 91  22 96059264","1.0","2","Ghatkopar West","Mumbai"
"Shivalik India Pvt Ltd","+ 91  22 38674787","4.8","2","Andheri West","Mumbai"
"Shivalik Builders And Developers","+ 91  9122572221","5.0","2","Kamothe","Mumbai"
"Shivalik Developers (Eternity Mall)","+ 91  22 74836725","3.6","5","Wagle Industrial Estate-Thane West","Mumbai"
"Shivalik Builders And Developers","+ 91  9190183648","5.0","2","Kamothe","Mumbai"
"Shivalik Ventures","+ 91  22 8529243","3.4","16","Santacruz East","Mumbai"
"Shivalik India Pvt Ltd","+ 91  22 80336160","4.8","2","Andheri West","Mumbai"
"Shivalik Venture Group Company Manas Realtors Pvt Ltd","+ 91  22 8789074","1.0","2","Ghatkopar West","Mumbai"
"Shivalik Properties","+ 91  9036482351","5.0","2","Poladpur","Mumbai"
"Shivalik Elecon Pvt Ltd","+ 91  9879415496","3.5","3","Goregaon East","Mumbai"
"Shivalik Builders And Developers","+ 91  9162859712","5.0","2","Kamothe","Mumbai"
"Shivalik Elecon Pvt Ltd","+ 91  985431893","3.5","3","Goregaon East","Mumbai"
"Shivalik Ventures Pvt Ltd","+ 91  22 98575266","3.8","61","Dadar West","Mumbai"
"Shivalik Developers (Eternity Mall)","+ 91  22 27533346","3.6","5","Wagle Industrial Estate-Thane West","Mumbai"
"Shivalik Ventures","+ 91  22 17250382","3.4","16","Santacruz East","Mumbai"
"Shivalik Elecon Pvt Ltd","+ 91  9845020214","3.5","3","Goregaon East","Mumbai"
"Shivalik Ventures","+ 91  22 96442171","3.4","16","Santacruz East","Mumbai"
"Shivalik Venture Group Company Manas Realtors Pvt Ltd","+ 91  22 59091874","1.0","2","Ghatkopar West","Mumbai"
"Shivalik Properties","+ 91  9024495779","5.0","2","Poladpur","Mumbai"
"Shivalik Ventures Pvt Ltd","+ 91  22 41164472","3.4","7","Lower Parel","Mumbai"
"Shivalik Ventures Pvt Ltd","+ 91  22 80484994","3.8","61","Dadar West","Mumbai"
"Shivalik India Pvt Ltd","+ 91  22 5607086","4.8","2","Andheri West","Mumbai"
"Shivalik Ventures Pvt Ltd","+ 91  22 81189708","3.8","61","Dadar West","Mumbai"
"Shivalik Developers (Eternity Mall)","+ 91  22 20442367","3.6","5","Wagle Industrial Estate-Thane West","Mumbai"
"Shivalik Developers (Eternity Mall)","+ 91  22 1121746","3.6","5","Wagle Industrial Estate-Thane West","Mumbai"
"Shivalik Elecon Pvt Ltd","+ 91  9883653876","3.5","3","Goregaon East","Mumbai"
"Shivalik Ventures Pvt Ltd","+ 91  22 85159040","3.4","7","Lower Parel","Mumbai"
"Shivalik Ventures Pvt Ltd","+ 91  22 6925486","3.8","61","Dadar West","Mumbai"
"Shivalik Realtor","+ 91  9780317403","","0","Panvel","Mumbai"
"Shivalik Venture Group Company Manas Realtors Pvt Ltd","+ 91  22 58121119","1.0","2","Ghatkopar West","Mumbai"
"Shivalik Properties","+ 91  9079822926","5.0","2","Poladpur","Mumbai"
"Shivalik Properties","+ 91  9091893926","5.0","2","Poladpur","Mumbai"
"Shivalik Realtor","+ 91  9732300887","","0","Panvel","Mumbai"
"Shivalik Builders And Developers","+ 91  917495725","5.0","2","Kamothe","Mumbai"
"Shivalik Realtor","+ 91  9733702103","","0","Panvel","Mumbai"
"Shivalik Ventures Pvt Ltd","+ 91  22 40099644","3.8","61","Dadar West","Mumbai"
"Shivalik Builders And Developers","+ 91  9160606227","5.0","2","Kamothe","Mumbai"
"Shivalik Properties","+ 91  9023391161","5.0","2","Poladpur","Mumbai"
"Shivalik India Pvt Ltd","+ 91  22 64682586","4.8","2","Andheri West","Mumbai"
"Shivalik Venture Group Company Manas Realtors Pvt Ltd","+ 91  22 21564411","1.0","2","Ghatkopar West","Mumbai"
"Shivalik Realtor","+ 91  9772941207","","0","Panvel","Mumbai"
"Shivalik Ventures Pvt Ltd","+ 91  22 52018932","3.4","7","Lower Parel","Mumbai"
"Shivalik Elecon Pvt Ltd","+ 91  9856777685","3.5","3","Goregaon East","Mumbai"
"Shivalik Ventures Pvt Ltd","+ 91  22 43801824","3.4","7","Lower Parel","Mumbai"
"Shivalik Ventures","+ 91  22 69673352","3.4","16","Santacruz East","Mumbai"
"Shivalik Ventures","+ 91  22 59641796","3.4","16","Santacruz East","Mumbai"
